ts_event,close,high,low,open
2014-01-02T00:00:00,9.591131260144811,10.13310939163479,9.338923493193537,10.11700762636924
2014-01-03T00:00:00,9.902348460559365,10.015036220197828,9.591113261168417,9.816488780445367
2014-01-06T00:00:00,9.403316262338885,10.213595711335518,9.376484081795823,10.186767624808406
2014-01-07T00:00:00,9.913095767883625,10.154573113969127,9.59113006711899,9.634059918958544
2014-01-08T00:00:00,9.993579789943501,10.111634819354018,9.569656772521858,9.950649943973232
2014-01-09T00:00:00,10.009684172888617,10.277989598399799,9.61796054429121,10.202864406777943
2014-01-10T00:00:00,10.347724644073251,10.35309189692592,9.74672333303343,10.025759071157008
2014-01-13T00:00:00,9.499904667343893,10.331649018664345,9.13500912986948,10.229695742292737
2014-01-14T00:00:00,10.251159921984355,10.342386881800618,9.628693438506081,9.768213411740339
2014-01-15T00:00:00,10.71263575186013,10.760932851666148,10.369205175075615,10.412135020677532
2014-01-16T00:00:00,10.78776743488237,10.80923235991828,10.514098852210052,10.632153892899684
2014-01-17T00:00:00,10.567767354102289,10.83607281155027,10.438981880851838,10.771678027916872
2014-01-21T00:00:00,10.938021327760383,11.072174037474555,10.48726609423259,10.99704884755588
2014-01-22T00:00:00,11.254619286711904,11.340478985413803,10.873626085257726,10.97558345396228
2014-01-23T00:00:00,10.830695088597569,11.023875313113281,10.422873809300556,10.991679973699224
2014-01-24T00:00:00,9.236948513349306,10.46578755626715,9.113530340112813,10.43895947661418
2014-01-27T00:00:00,8.346191409738314,9.446241198955473,8.002760792283443,9.414045857949048
2014-01-28T00:00:00,8.979392064224555,8.990122479832472,8.346191098944749,8.421316290247791
2014-01-29T00:00:00,8.104710924059363,8.770111292603826,7.932995624374013,8.394481259906346
2014-01-30T00:00:00,8.995486974003244,9.344284828610869,8.480341073943103,8.63595870427621
2014-01-31T00:00:00,8.544734768535616,8.99548588775765,8.013487114289578,8.05641696202946
2014-02-03T00:00:00,6.66123245143879,8.56619847834224,6.392927031253875,8.389120012472219
2014-02-04T00:00:00,7.101256295915033,7.358827220320238,6.527082829992373,6.951005907675989
2014-02-05T00:00:00,6.66123245143879,6.929537871623706,5.92070687155829,6.7470880570097425
2014-02-06T00:00:00,7.122713017897804,7.369553491831518,6.768547928765455,6.784645597541383
2014-02-07T00:00:00,7.788122438274299,7.836415455314066,7.117358797057344,7.369566581197533
2014-02-10T00:00:00,7.943723933606737,7.9705520155692975,7.364183322214352,7.809571241748246
2014-02-11T00:00:00,8.474979107467117,8.641327167552276,7.852512625395672,7.986665343274941
2014-02-12T00:00:00,8.711074098025886,9.000844387413196,8.442768729409664,8.566186906324722
2014-02-13T00:00:00,9.478438472194686,9.569661331163653,8.115446466247079,8.126176881531055
2014-02-14T00:00:00,9.5642985162083,9.644790965731973,9.070617497019969,9.338922932754855
2014-02-18T00:00:00,10.202875192648284,10.310195743963456,9.607236716610883,9.746756708533901
2014-02-19T00:00:00,9.569655591829164,10.412134356171881,9.52136258655572,10.015043523644927
2014-02-20T00:00:00,10.229688990251926,10.358474432360278,9.483800326433956,9.639413851389888
2014-02-21T00:00:00,10.422880010011577,10.664353267773409,10.283360035252063,10.401415083585794
2014-02-24T00:00:00,10.87898929110007,11.308275474761647,10.476531191033615,10.51945694358891
2014-02-25T00:00:00,10.943392613130905,11.270725594848575,10.701919341904077,10.959494379360198
2014-02-26T00:00:00,11.329750969734135,11.737576392591977,10.83606993333664,10.986320327543151
2014-02-27T00:00:00,11.673181672622158,11.710744271209798,11.013152569722724,11.120473110254213
2014-02-28T00:00:00,11.420949143035747,12.059517162364457,11.034592892381347,11.6570591523367
2014-03-03T00:00:00,11.082899198684675,11.281446666275711,10.379940368751843,10.884351731093629
2014-03-04T00:00:00,12.66054139098781,13.062999518639304,11.775132691351358,11.785863106721777
2014-03-05T00:00:00,12.62298975922636,12.730310307301867,12.467372098705312,12.676650033264108
2014-03-06T00:00:00,12.612251925068522,12.885924630729306,12.440536600618206,12.816166687489474
2014-03-07T00:00:00,12.59077625675288,13.003968873815053,12.231247995995846,12.971773535244452
2014-03-10T00:00:00,12.376133251593673,12.526383619019843,11.941475724093133,12.408328589180574
2014-03-11T00:00:00,11.710756987299712,12.649826234497166,11.41562339459073,12.435185110351373
2014-03-12T00:00:00,11.903910114393616,11.914644622423092,11.098993960823615,11.351201677317999
2014-03-13T00:00:00,11.16875924269829,12.193683735913616,10.809226897314977,12.134656220731983
2014-03-14T00:00:00,11.43169171377678,11.608774243394123,10.938010807584595,10.943373967380179
2014-03-17T00:00:00,11.710756987299712,12.26883291691624,11.614166843827293,11.79661671217165
2014-03-18T00:00:00,12.633713383634518,12.687373652001302,11.732206955417888,11.796601733867679
2014-03-19T00:00:00,12.215150997724265,12.61224185565821,11.732200444012362,12.580046516749308
2014-03-20T00:00:00,12.301006305154662,12.50491692760955,11.76439552541669,12.070263506106711
2014-03-21T00:00:00,12.005879277935577,12.891288029919282,11.979047096899468,12.60151766959646
2014-03-24T00:00:00,11.281447294065195,12.33857122365089,10.707273902617057,12.252711530641783
2014-03-25T00:00:00,11.266384959428285,12.008818536398852,10.841367297927656,11.664501158274497
2014-03-26T00:00:00,10.06126556414522,11.669873476404634,10.03974521792873,11.642972017487436
2014-03-27T00:00:00,9.905237776323048,10.432471820992541,9.52326091816042,10.072015306124614
2014-03-28T00:00:00,9.846068378749369,10.766041662926318,9.67929082041267,9.948289000742314
2014-03-31T00:00:00,10.94895809841343,11.131878994379399,10.028984819482814,10.249565296296714
2014-04-01T00:00:00,11.772100476570984,11.87431700065322,11.083461642099298,11.104981990481535
2014-04-02T00:00:00,12.05723804978087,12.100278746640084,11.686019222397027,11.998058117746147
2014-04-03T00:00:00,11.411641757010099,12.078760264102478,11.131885428406788,12.05723991504271
2014-04-04T00:00:00,9.95368828607178,11.90661840851269,9.700829248377051,11.82053698947279
2014-04-07T00:00:00,9.055215288396782,9.819169163330573,8.65709911625457,9.663149720491413
2014-04-08T00:00:00,9.480233637234745,9.79764953513122,8.721656761917336,9.049834886114505
2014-04-09T00:00:00,10.362569095882082,10.362569095882082,9.421075089621759,9.690073377124712
2014-04-10T00:00:00,8.592526893216885,10.287215997555297,8.2912502896317,10.281834885466742
2014-04-11T00:00:00,7.758656154067929,8.743186576417155,7.462756453211377,8.097592453114007
2014-04-14T00:00:00,7.925431249214371,8.59792680970511,7.349775213617782,8.37196928648114
2014-04-15T00:00:00,8.156765973637873,8.463423764973731,6.8171560540746325,8.092204926403578
