ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2014-01-01 00:00:00+00:00,35,1,99832,1204.5,1205.3,1202.5,1205.3,909,GC.v.0
2014-01-02 00:00:00+00:00,35,1,485,1210.4,1227.3,1210.4,1223.4,205,GC.v.0
2014-01-03 00:00:00+00:00,35,1,99832,1223.0,1239.6,1222.7,1237.4,106013,GC.v.0
2014-01-05 00:00:00+00:00,35,1,99832,1237.0,1237.8,1233.3,1233.4,1606,GC.v.0
2014-01-06 00:00:00+00:00,35,1,99832,1233.4,1247.7,1212.6,1237.4,143029,GC.v.0
2014-01-07 00:00:00+00:00,35,1,99832,1236.9,1244.7,1224.2,1228.6,119137,GC.v.0
2014-01-08 00:00:00+00:00,35,1,99832,1228.6,1231.2,1217.7,1225.5,147452,GC.v.0
2014-01-09 00:00:00+00:00,35,1,99832,1225.5,1230.9,1222.8,1228.3,112547,GC.v.0
2014-01-10 00:00:00+00:00,35,1,99832,1228.3,1248.5,1226.6,1248.5,152788,GC.v.0
2014-01-12 00:00:00+00:00,35,1,99832,1247.7,1250.3,1246.8,1248.2,2732,GC.v.0
2014-01-13 00:00:00+00:00,35,1,99832,1248.1,1255.3,1243.0,1253.7,107620,GC.v.0
2014-01-14 00:00:00+00:00,35,1,99832,1253.7,1254.9,1241.1,1243.0,132653,GC.v.0
2014-01-15 00:00:00+00:00,35,1,99832,1242.9,1243.5,1233.5,1240.5,99581,GC.v.0
2014-01-16 00:00:00+00:00,35,1,99832,1240.6,1244.9,1235.8,1241.8,99027,GC.v.0
2014-01-17 00:00:00+00:00,35,1,99832,1241.8,1254.6,1237.3,1253.5,106132,GC.v.0
2014-01-20 00:00:00+00:00,35,1,99832,1254.1,1255.5,1254.1,1255.0,419,GC.v.0
2014-01-21 00:00:00+00:00,35,1,485,1253.7,1254.1,1236.5,1239.0,172,GC.v.0
2014-01-22 00:00:00+00:00,35,1,99832,1242.5,1243.5,1235.5,1236.7,80355,GC.v.0
2014-01-23 00:00:00+00:00,35,1,99832,1236.7,1267.0,1230.8,1262.6,196248,GC.v.0
2014-01-24 00:00:00+00:00,35,1,99832,1262.6,1273.2,1256.8,1268.8,150781,GC.v.0
2014-01-26 00:00:00+00:00,35,1,99832,1270.1,1279.8,1269.6,1275.2,6329,GC.v.0
2014-01-27 00:00:00+00:00,35,1,99832,1275.2,1276.5,1251.9,1258.1,155822,GC.v.0
2014-01-28 00:00:00+00:00,35,1,99832,1258.1,1262.3,1248.2,1252.7,146709,GC.v.0
2014-01-29 00:00:00+00:00,35,1,99832,1252.8,1270.6,1250.8,1267.0,128475,GC.v.0
2014-01-30 00:00:00+00:00,35,1,99832,1266.8,1267.7,1237.5,1244.3,44839,GC.v.0
2014-01-31 00:00:00+00:00,35,1,99832,1244.0,1254.5,1238.4,1244.2,5786,GC.v.0
2014-02-02 00:00:00+00:00,35,1,128149,1242.2,1245.0,1241.7,1243.4,1157,GC.v.0
2014-02-03 00:00:00+00:00,35,1,128149,1243.4,1266.1,1240.4,1259.6,120454,GC.v.0
2014-02-04 00:00:00+00:00,35,1,128149,1259.5,1260.7,1246.8,1252.7,86844,GC.v.0
2014-02-05 00:00:00+00:00,35,1,128149,1252.9,1274.5,1251.8,1258.9,122161,GC.v.0
2014-02-06 00:00:00+00:00,35,1,128149,1258.9,1267.5,1252.5,1256.4,84427,GC.v.0
2014-02-07 00:00:00+00:00,35,1,128149,1256.4,1272.0,1255.5,1266.8,127874,GC.v.0
2014-02-09 00:00:00+00:00,35,1,128149,1265.4,1269.8,1265.2,1267.1,1986,GC.v.0
2014-02-10 00:00:00+00:00,35,1,128149,1267.1,1277.8,1264.7,1273.7,88763,GC.v.0
2014-02-11 00:00:00+00:00,35,1,128149,1273.8,1294.4,1273.6,1286.6,147351,GC.v.0
2014-02-12 00:00:00+00:00,35,1,128149,1286.6,1296.4,1283.9,1291.8,104023,GC.v.0
2014-02-13 00:00:00+00:00,35,1,128149,1291.8,1303.0,1286.2,1300.6,116128,GC.v.0
2014-02-14 00:00:00+00:00,35,1,128149,1300.6,1321.5,1299.9,1318.9,139058,GC.v.0
2014-02-17 00:00:00+00:00,35,1,128149,1329.0,1332.4,1328.4,1328.4,2625,GC.v.0
2014-02-18 00:00:00+00:00,35,1,99832,1321.9,1323.6,1313.9,1322.4,182,GC.v.0
2014-02-19 00:00:00+00:00,35,1,128149,1320.8,1322.5,1308.9,1312.1,106014,GC.v.0
2014-02-20 00:00:00+00:00,35,1,128149,1312.0,1325.3,1307.1,1320.8,121719,GC.v.0
2014-02-21 00:00:00+00:00,35,1,128149,1320.9,1328.8,1315.9,1326.0,100766,GC.v.0
2014-02-23 00:00:00+00:00,35,1,128149,1325.5,1326.0,1323.1,1324.4,868,GC.v.0
2014-02-24 00:00:00+00:00,35,1,128149,1324.3,1339.2,1318.7,1335.9,123520,GC.v.0
2014-02-25 00:00:00+00:00,35,1,128149,1335.9,1343.8,1331.2,1341.3,119289,GC.v.0
2014-02-26 00:00:00+00:00,35,1,128149,1341.4,1345.6,1322.3,1331.0,142975,GC.v.0
2014-02-27 00:00:00+00:00,35,1,128149,1330.8,1336.4,1324.0,1331.6,114960,GC.v.0
2014-02-28 00:00:00+00:00,35,1,128149,1331.7,1333.6,1319.3,1328.6,127580,GC.v.0
2014-03-02 00:00:00+00:00,35,1,128149,1332.4,1338.5,1330.7,1338.5,8002,GC.v.0
2014-03-03 00:00:00+00:00,35,1,128149,1338.4,1355.0,1336.2,1350.9,146730,GC.v.0
2014-03-04 00:00:00+00:00,35,1,128149,1350.8,1352.9,1331.2,1336.4,129966,GC.v.0
2014-03-05 00:00:00+00:00,35,1,128149,1336.4,1342.0,1332.7,1336.2,98144,GC.v.0
2014-03-06 00:00:00+00:00,35,1,128149,1336.1,1353.9,1331.3,1349.9,127677,GC.v.0
2014-03-07 00:00:00+00:00,35,1,128149,1349.9,1353.2,1326.6,1339.5,172615,GC.v.0
2014-03-09 00:00:00+00:00,35,1,128149,1340.8,1341.8,1336.5,1338.2,2753,GC.v.0
2014-03-10 00:00:00+00:00,35,1,128149,1338.3,1344.9,1327.5,1340.6,118717,GC.v.0
2014-03-11 00:00:00+00:00,35,1,128149,1340.7,1353.0,1337.8,1347.8,146618,GC.v.0
2014-03-12 00:00:00+00:00,35,1,128149,1347.9,1371.3,1345.6,1366.6,211077,GC.v.0
2014-03-13 00:00:00+00:00,35,1,128149,1366.7,1375.7,1364.9,1373.8,170400,GC.v.0
2014-03-14 00:00:00+00:00,35,1,128149,1373.7,1388.4,1368.2,1381.8,175001,GC.v.0
2014-03-16 00:00:00+00:00,35,1,128149,1383.1,1392.6,1382.8,1386.9,6439,GC.v.0
2014-03-17 00:00:00+00:00,35,1,128149,1387.1,1388.9,1361.9,1366.9,141889,GC.v.0
2014-03-18 00:00:00+00:00,35,1,128149,1366.7,1367.9,1351.1,1356.6,155901,GC.v.0
2014-03-19 00:00:00+00:00,35,1,128149,1356.5,1360.2,1326.1,1328.9,184600,GC.v.0
2014-03-20 00:00:00+00:00,35,1,128149,1328.8,1335.3,1320.8,1331.5,159690,GC.v.0
2014-03-21 00:00:00+00:00,35,1,128149,1331.4,1343.0,1329.5,1334.5,139532,GC.v.0
2014-03-23 00:00:00+00:00,35,1,128149,1335.0,1335.7,1330.1,1333.0,3444,GC.v.0
2014-03-24 00:00:00+00:00,35,1,128149,1333.0,1335.0,1308.5,1312.0,168296,GC.v.0
2014-03-25 00:00:00+00:00,35,1,128149,1312.0,1318.0,1306.0,1310.4,146623,GC.v.0
2014-03-26 00:00:00+00:00,35,1,128149,1310.3,1317.1,1299.3,1307.0,146468,GC.v.0
2014-03-27 00:00:00+00:00,35,1,128149,1307.0,1307.6,1289.6,1293.9,174191,GC.v.0
2014-03-28 00:00:00+00:00,35,1,128149,1293.4,1299.4,1285.9,1294.4,64385,GC.v.0
2014-03-30 00:00:00+00:00,35,1,128149,1294.3,1298.0,1292.8,1296.2,99,GC.v.0
2014-03-31 00:00:00+00:00,35,1,107772,1296.6,1299.3,1282.7,1284.9,124842,GC.v.0
2014-04-01 00:00:00+00:00,35,1,107772,1284.9,1288.4,1277.4,1281.5,102472,GC.v.0
2014-04-02 00:00:00+00:00,35,1,107772,1281.5,1294.9,1280.8,1291.1,117371,GC.v.0
2014-04-03 00:00:00+00:00,35,1,107772,1291.0,1294.2,1281.9,1285.3,95247,GC.v.0
2014-04-04 00:00:00+00:00,35,1,107772,1285.3,1307.5,1284.4,1302.3,127038,GC.v.0
2014-04-06 00:00:00+00:00,35,1,107772,1304.0,1304.8,1301.0,1304.2,1729,GC.v.0
2014-04-07 00:00:00+00:00,35,1,107772,1304.3,1304.4,1295.8,1298.7,72056,GC.v.0
2014-04-08 00:00:00+00:00,35,1,107772,1298.7,1314.7,1297.1,1310.2,113865,GC.v.0
2014-04-09 00:00:00+00:00,35,1,107772,1310.1,1315.5,1301.1,1311.3,118855,GC.v.0
2014-04-10 00:00:00+00:00,35,1,107772,1311.4,1324.9,1311.1,1318.7,119224,GC.v.0
2014-04-11 00:00:00+00:00,35,1,107772,1318.5,1324.2,1314.0,1318.4,82705,GC.v.0
2014-04-13 00:00:00+00:00,35,1,107772,1321.0,1329.0,1319.4,1326.8,6668,GC.v.0
2014-04-14 00:00:00+00:00,35,1,107772,1326.8,1331.4,1318.7,1325.9,89829,GC.v.0
2014-04-15 00:00:00+00:00,35,1,107772,1325.9,1326.8,1284.4,1302.8,176434,GC.v.0
2014-04-16 00:00:00+00:00,35,1,107772,1302.8,1307.1,1293.5,1303.7,109233,GC.v.0
2014-04-17 00:00:00+00:00,35,1,107772,1303.9,1304.4,1292.8,1294.6,90226,GC.v.0
2014-04-20 00:00:00+00:00,35,1,128149,1290.0,1291.1,1289.7,1291.1,7,GC.v.0
2014-04-21 00:00:00+00:00,35,1,107772,1291.5,1302.5,1281.8,1289.7,94249,GC.v.0
2014-04-22 00:00:00+00:00,35,1,107772,1289.7,1293.1,1275.8,1284.8,112486,GC.v.0
2014-04-23 00:00:00+00:00,35,1,107772,1284.8,1289.1,1280.8,1284.1,94928,GC.v.0
2014-04-24 00:00:00+00:00,35,1,107772,1284.1,1299.0,1268.4,1291.4,181351,GC.v.0
2014-04-25 00:00:00+00:00,35,1,107772,1291.7,1305.2,1290.4,1303.6,102103,GC.v.0
2014-04-27 00:00:00+00:00,35,1,107772,1303.2,1305.5,1302.5,1304.0,2332,GC.v.0
2014-04-28 00:00:00+00:00,35,1,107772,1304.2,1306.6,1292.1,1296.7,94237,GC.v.0
2014-04-29 00:00:00+00:00,35,1,107772,1296.6,1302.0,1286.1,1296.1,97983,GC.v.0
2014-04-30 00:00:00+00:00,35,1,107772,1296.2,1298.4,1284.9,1292.0,135756,GC.v.0
2014-05-01 00:00:00+00:00,35,1,107772,1291.8,1292.3,1277.3,1284.3,110572,GC.v.0
2014-05-02 00:00:00+00:00,35,1,107772,1284.2,1304.9,1272.0,1300.4,165229,GC.v.0
2014-05-04 00:00:00+00:00,35,1,107772,1300.9,1302.8,1299.7,1300.6,1702,GC.v.0
2014-05-05 00:00:00+00:00,35,1,107772,1300.7,1315.8,1300.3,1311.2,109980,GC.v.0
2014-05-06 00:00:00+00:00,35,1,107772,1311.1,1314.3,1304.4,1307.6,100289,GC.v.0
2014-05-07 00:00:00+00:00,35,1,107772,1307.4,1315.0,1286.6,1290.5,168018,GC.v.0
2014-05-08 00:00:00+00:00,35,1,107772,1290.4,1295.5,1284.8,1291.0,113301,GC.v.0
2014-05-09 00:00:00+00:00,35,1,107772,1291.0,1294.5,1285.5,1289.9,103069,GC.v.0
2014-05-11 00:00:00+00:00,35,1,107772,1289.8,1290.0,1277.7,1283.5,4501,GC.v.0
2014-05-12 00:00:00+00:00,35,1,107772,1283.4,1304.5,1282.2,1295.7,122687,GC.v.0
2014-05-13 00:00:00+00:00,35,1,107772,1295.8,1299.0,1289.1,1295.0,116924,GC.v.0
2014-05-14 00:00:00+00:00,35,1,107772,1295.1,1309.2,1291.6,1305.4,113349,GC.v.0
2014-05-15 00:00:00+00:00,35,1,107772,1305.5,1307.3,1290.9,1297.2,142480,GC.v.0
2014-05-16 00:00:00+00:00,35,1,107772,1297.1,1298.3,1287.7,1292.8,103313,GC.v.0
2014-05-18 00:00:00+00:00,35,1,107772,1293.0,1293.1,1289.5,1293.0,1582,GC.v.0
2014-05-19 00:00:00+00:00,35,1,107772,1292.7,1305.7,1291.8,1293.5,104152,GC.v.0
2014-05-20 00:00:00+00:00,35,1,107772,1293.5,1297.2,1286.0,1294.9,123265,GC.v.0
2014-05-21 00:00:00+00:00,35,1,107772,1294.8,1296.3,1282.9,1291.7,123392,GC.v.0
2014-05-22 00:00:00+00:00,35,1,107772,1291.7,1304.1,1290.1,1294.4,122055,GC.v.0
2014-05-23 00:00:00+00:00,35,1,107772,1294.2,1295.7,1286.6,1293.0,142038,GC.v.0
2014-05-25 00:00:00+00:00,35,1,107772,1293.6,1294.8,1290.9,1291.5,919,GC.v.0
2014-05-26 00:00:00+00:00,35,1,107772,1291.7,1294.3,1291.1,1292.5,21021,GC.v.0
2014-05-27 00:00:00+00:00,35,1,51289,1276.0,1278.0,1266.7,1267.1,21,GC.v.0
2014-05-28 00:00:00+00:00,35,1,107772,1263.6,1267.3,1255.8,1257.3,155058,GC.v.0
2014-05-29 00:00:00+00:00,35,1,107772,1257.2,1260.6,1250.9,1256.3,37759,GC.v.0
2014-05-30 00:00:00+00:00,35,1,107772,1256.5,1259.6,1241.8,1250.5,3589,GC.v.0
2014-06-01 00:00:00+00:00,35,1,75820,1250.5,1251.0,1247.2,1247.2,1889,GC.v.0
2014-06-02 00:00:00+00:00,35,1,75820,1247.1,1251.0,1241.1,1245.1,86679,GC.v.0
2014-06-03 00:00:00+00:00,35,1,75820,1245.2,1247.9,1240.2,1245.5,85931,GC.v.0
2014-06-04 00:00:00+00:00,35,1,75820,1245.4,1249.5,1242.8,1244.4,71682,GC.v.0
2014-06-05 00:00:00+00:00,35,1,75820,1244.5,1257.9,1241.2,1253.0,119922,GC.v.0
2014-06-06 00:00:00+00:00,35,1,75820,1252.9,1258.2,1245.7,1252.4,109555,GC.v.0
2014-06-08 00:00:00+00:00,35,1,75820,1253.0,1254.3,1251.7,1254.2,971,GC.v.0
2014-06-09 00:00:00+00:00,35,1,75820,1254.1,1257.3,1250.1,1252.2,52547,GC.v.0
2014-06-10 00:00:00+00:00,35,1,75820,1252.2,1263.8,1251.2,1260.0,99552,GC.v.0
2014-06-11 00:00:00+00:00,35,1,75820,1259.9,1265.5,1258.6,1261.6,72510,GC.v.0
2014-06-12 00:00:00+00:00,35,1,75820,1261.5,1275.1,1260.0,1273.6,113840,GC.v.0
2014-06-16 00:00:00+00:00,35,1,75820,1278.7,1285.1,1270.5,1272.3,93001,GC.v.0
2014-06-17 00:00:00+00:00,35,1,75820,1272.2,1273.5,1258.0,1271.1,108827,GC.v.0
2014-06-18 00:00:00+00:00,35,1,75820,1271.2,1279.2,1266.5,1279.0,86401,GC.v.0
2014-06-19 00:00:00+00:00,35,1,75820,1278.7,1322.5,1276.2,1315.1,229042,GC.v.0
2014-06-20 00:00:00+00:00,35,1,75820,1315.0,1320.5,1307.1,1314.8,146432,GC.v.0
2014-06-22 00:00:00+00:00,35,1,75820,1314.9,1315.9,1313.5,1314.4,1717,GC.v.0
2014-06-23 00:00:00+00:00,35,1,75820,1314.5,1319.2,1310.4,1314.9,100241,GC.v.0
2014-06-24 00:00:00+00:00,35,1,75820,1314.9,1326.6,1314.5,1319.1,111715,GC.v.0
2014-06-25 00:00:00+00:00,35,1,75820,1319.1,1325.6,1305.4,1319.3,128946,GC.v.0
2014-06-26 00:00:00+00:00,35,1,75820,1319.3,1320.6,1306.8,1316.7,124297,GC.v.0
2014-06-27 00:00:00+00:00,35,1,75820,1316.7,1323.1,1313.2,1316.0,94806,GC.v.0
2014-06-29 00:00:00+00:00,35,1,75820,1316.8,1317.6,1315.5,1315.6,1475,GC.v.0
2014-06-30 00:00:00+00:00,35,1,75820,1315.7,1330.4,1311.0,1327.2,117651,GC.v.0
2014-07-01 00:00:00+00:00,35,1,75820,1327.2,1334.9,1324.0,1326.5,113242,GC.v.0
2014-07-02 00:00:00+00:00,35,1,75820,1326.4,1333.2,1322.1,1326.5,109253,GC.v.0
2014-07-03 00:00:00+00:00,35,1,75820,1326.5,1327.6,1309.4,1320.7,141167,GC.v.0
2014-07-04 00:00:00+00:00,35,1,75820,1320.6,1324.1,1319.5,1321.3,23470,GC.v.0
2014-07-06 00:00:00+00:00,35,1,1025,1318.7,1318.7,1318.7,1318.7,6,GC.v.0
2014-07-07 00:00:00+00:00,35,1,75820,1318.5,1321.0,1312.1,1319.0,78367,GC.v.0
2014-07-08 00:00:00+00:00,35,1,75820,1319.0,1325.7,1314.3,1319.1,126402,GC.v.0
2014-07-09 00:00:00+00:00,35,1,75820,1319.0,1333.4,1318.7,1328.2,156354,GC.v.0
2014-07-10 00:00:00+00:00,35,1,75820,1328.0,1346.8,1327.9,1337.2,166150,GC.v.0
2014-07-11 00:00:00+00:00,35,1,75820,1337.2,1340.4,1334.6,1340.0,87423,GC.v.0
2014-07-13 00:00:00+00:00,35,1,75820,1339.5,1340.9,1339.1,1339.8,2429,GC.v.0
2014-07-14 00:00:00+00:00,35,1,75820,1339.7,1340.1,1302.2,1309.9,199005,GC.v.0
2014-07-15 00:00:00+00:00,35,1,75820,1309.9,1314.4,1292.6,1296.2,169824,GC.v.0
2014-07-16 00:00:00+00:00,35,1,75820,1296.1,1304.2,1295.5,1299.8,108714,GC.v.0
2014-07-17 00:00:00+00:00,35,1,75820,1299.8,1325.9,1299.3,1320.3,173263,GC.v.0
2014-07-18 00:00:00+00:00,35,1,75820,1320.4,1320.8,1305.0,1311.4,112815,GC.v.0
2014-07-20 00:00:00+00:00,35,1,75820,1311.3,1312.8,1310.2,1311.3,1044,GC.v.0
2014-07-21 00:00:00+00:00,35,1,1025,1311.0,1315.5,1311.0,1313.4,18,GC.v.0
2014-07-22 00:00:00+00:00,35,1,75820,1311.7,1316.8,1302.2,1308.3,123669,GC.v.0
2014-07-23 00:00:00+00:00,35,1,75820,1308.4,1311.8,1303.5,1304.7,82240,GC.v.0
2014-07-24 00:00:00+00:00,35,1,75820,1304.6,1305.2,1287.5,1293.2,162915,GC.v.0
2014-07-25 00:00:00+00:00,35,1,75820,1293.3,1308.9,1291.0,1308.5,120391,GC.v.0
2014-07-27 00:00:00+00:00,35,1,75820,1307.9,1308.5,1304.4,1306.0,2824,GC.v.0
2014-07-28 00:00:00+00:00,35,1,75820,1306.0,1309.4,1301.1,1304.2,119880,GC.v.0
2014-07-29 00:00:00+00:00,35,1,75820,1304.1,1312.1,1295.5,1299.1,171159,GC.v.0
2014-07-30 00:00:00+00:00,35,1,75820,1299.2,1303.0,1291.0,1295.7,35772,GC.v.0
2014-07-31 00:00:00+00:00,35,1,75820,1295.3,1297.3,1280.6,1282.8,5767,GC.v.0
2014-08-01 00:00:00+00:00,35,1,152343,1284.2,1298.4,1281.0,1295.2,127715,GC.v.0
2014-08-03 00:00:00+00:00,35,1,152343,1295.4,1295.5,1293.9,1295.1,962,GC.v.0
2014-08-04 00:00:00+00:00,35,1,152343,1295.0,1296.4,1287.0,1289.4,62128,GC.v.0
2014-08-05 00:00:00+00:00,35,1,152343,1289.4,1295.0,1283.3,1289.4,95907,GC.v.0
2014-08-06 00:00:00+00:00,35,1,152343,1289.3,1311.0,1288.6,1307.4,147773,GC.v.0
2014-08-07 00:00:00+00:00,35,1,152343,1307.4,1316.4,1303.0,1312.6,117307,GC.v.0
2014-08-08 00:00:00+00:00,35,1,152343,1312.6,1324.3,1305.7,1310.6,142048,GC.v.0
2014-08-10 00:00:00+00:00,35,1,152343,1310.4,1312.9,1309.9,1311.0,1671,GC.v.0
2014-08-11 00:00:00+00:00,35,1,152343,1310.9,1312.6,1306.4,1309.0,59421,GC.v.0
2014-08-12 00:00:00+00:00,35,1,152343,1309.1,1319.3,1306.8,1310.0,95774,GC.v.0
2014-08-13 00:00:00+00:00,35,1,152343,1310.0,1316.4,1306.0,1312.9,95383,GC.v.0
2014-08-14 00:00:00+00:00,35,1,152343,1312.9,1321.8,1310.0,1314.3,99681,GC.v.0
2014-08-15 00:00:00+00:00,35,1,152343,1314.3,1316.5,1293.0,1305.5,182174,GC.v.0
2014-08-17 00:00:00+00:00,35,1,152343,1304.2,1304.7,1302.3,1302.9,1596,GC.v.0
2014-08-18 00:00:00+00:00,35,1,152343,1302.8,1304.9,1296.5,1299.3,71743,GC.v.0
2014-08-19 00:00:00+00:00,35,1,152343,1299.2,1303.7,1294.7,1295.8,73833,GC.v.0
2014-08-20 00:00:00+00:00,35,1,152343,1295.8,1299.3,1288.7,1291.1,80221,GC.v.0
2014-08-21 00:00:00+00:00,35,1,152343,1291.0,1291.4,1273.4,1278.5,131882,GC.v.0
2014-08-22 00:00:00+00:00,35,1,152343,1278.6,1283.9,1274.6,1281.8,86032,GC.v.0
2014-08-25 00:00:00+00:00,35,1,152343,1280.8,1281.6,1275.0,1276.9,52131,GC.v.0
2014-08-26 00:00:00+00:00,35,1,152343,1276.9,1291.9,1276.6,1281.8,99234,GC.v.0
2014-08-27 00:00:00+00:00,35,1,152343,1281.8,1288.2,1281.5,1284.3,62708,GC.v.0
