ts_event,open,high,low,close,volume,returns,volatility,real_volatility
2014-01-27 00:00:00+00:00,3528.5,3545.0,3465.75,3475.0,442791,-53.5,38.96722763698424,33.33932402307805
2014-01-28 00:00:00+00:00,3475.25,3525.25,3473.25,3513.75,297799,38.5,41.70677076596395,34.11299914294132
2014-01-29 00:00:00+00:00,3513.75,3529.0,3454.25,3489.0,396611,-24.75,41.16027769813812,34.43303951913504
2014-01-30 00:00:00+00:00,3488.75,3537.25,3471.0,3518.5,314469,29.75,40.84265815617835,34.94072753663657
2014-01-31 00:00:00+00:00,3518.25,3532.75,3479.25,3515.25,324859,-3.0,40.02426821905965,34.28287895544486
2014-02-02 00:00:00+00:00,3514.0,3529.75,3514.0,3528.0,1348,14.0,38.86741012501384,34.31231125918754
2014-02-03 00:00:00+00:00,3527.75,3529.0,3425.25,3442.75,437792,-85.0,37.7840320976436,39.01434452797289
2014-02-04 00:00:00+00:00,3442.25,3473.75,3431.5,3453.75,323661,11.5,45.762074209611484,38.97160530099885
2014-02-05 00:00:00+00:00,3453.5,3463.25,3412.0,3451.0,356890,-2.5,44.34798257353717,38.970459460036075
2014-02-06 00:00:00+00:00,3450.75,3499.25,3447.75,3491.0,266827,40.25,42.99496853332072,38.804797841585454
2014-02-07 00:00:00+00:00,3491.0,3561.75,3479.5,3561.75,367354,70.75,42.44412430714889,39.383121551724344
2014-02-09 00:00:00+00:00,3560.25,3563.75,3558.5,3559.0,1605,-1.25,43.72225815396144,38.89805332701855
2014-02-10 00:00:00+00:00,3559.0,3581.75,3550.5,3579.25,204042,20.25,42.38142615155184,39.19565253483578
2014-02-11 00:00:00+00:00,3579.5,3626.0,3579.5,3612.25,249545,32.75,41.24159735727169,39.84379656860023
2014-02-12 00:00:00+00:00,3612.25,3633.5,3610.25,3620.5,251419,8.25,40.502104119222395,39.87203214495621
2014-02-13 00:00:00+00:00,3620.25,3656.0,3596.75,3649.75,287896,29.5,39.289779831998224,40.19657904729286
2014-02-14 00:00:00+00:00,3649.75,3668.0,3638.0,3661.0,211740,11.25,38.54673196823087,39.79474269363519
2014-02-17 00:00:00+00:00,3666.25,3669.0,3663.0,3665.0,642,-1.25,37.4450354166732,39.397508186632685
2014-02-18 00:00:00+00:00,3665.0,3684.75,3654.0,3670.25,205567,5.25,36.37922138051517,33.77532918924855
2014-02-19 00:00:00+00:00,3670.0,3679.5,3645.25,3656.5,276690,-13.5,35.33551370573333,34.01784313144778
2014-02-20 00:00:00+00:00,3656.25,3677.0,3638.25,3670.75,268976,14.5,34.730253060392016,30.982643167289307
2014-02-21 00:00:00+00:00,3671.0,3686.75,3660.75,3663.75,186019,-7.25,33.84742394065887,30.433263916832495
2014-02-23 00:00:00+00:00,3665.75,3668.25,3663.75,3665.5,672,-0.25,33.07891834407577,29.548087479297372
2014-02-24 00:00:00+00:00,3666.0,3701.5,3655.0,3687.0,205124,21.0,32.201976279150635,29.28360361686166
2014-02-25 00:00:00+00:00,3687.5,3697.25,3668.5,3689.75,234789,2.25,31.58627052538143,29.20074575471624
2014-02-26 00:00:00+00:00,3689.75,3702.25,3662.5,3680.0,270912,-9.75,30.761794097410093,29.448245747948697
2014-02-27 00:00:00+00:00,3680.25,3706.75,3661.25,3699.75,263397,19.5,30.247695768027565,19.93738141360541
2014-02-28 00:00:00+00:00,3699.5,3722.5,3665.0,3700.0,323498,0.5,29.69853702294228,20.11913121358557
2014-03-02 00:00:00+00:00,3678.0,3678.0,3662.25,3666.0,7130,-12.0,28.975969018679844,20.586511136894305
2014-03-03 00:00:00+00:00,3666.0,3679.75,3637.0,3672.5,366304,6.5,28.671937062440794,19.46156806577895
2014-03-04 00:00:00+00:00,3672.25,3723.25,3671.25,3716.5,262922,44.25,27.9949584927803,15.620057112908578
2014-03-05 00:00:00+00:00,3716.5,3732.5,3712.5,3729.25,204649,12.75,28.784441121278054,15.471939796051144
2014-03-06 00:00:00+00:00,3729.25,3737.25,3709.25,3724.25,216691,-5.0,28.169375015670358,15.5549270836911
2014-03-07 00:00:00+00:00,3724.0,3740.5,3685.75,3704.25,302268,-19.75,27.62976398714476,15.581550113752096
2014-03-09 00:00:00+00:00,3701.5,3703.5,3698.25,3700.25,1925,-1.25,27.927815020305168,15.632808575152705
2014-03-10 00:00:00+00:00,3700.25,3712.0,3684.0,3706.75,189990,6.5,27.316253275466053,14.532240699109053
2014-03-11 00:00:00+00:00,3707.0,3726.0,3681.0,3686.0,256056,-21.0,26.70754179713098,15.414321775202215
2014-03-12 00:00:00+00:00,3685.75,3712.5,3661.5,3712.25,286590,26.5,27.187471859213094,16.319280452081326
2014-03-13 00:00:00+00:00,3712.0,3722.25,3636.25,3654.25,373294,-57.75,27.059703972972606,21.285693706782187
2014-03-14 00:00:00+00:00,3654.5,3661.0,3625.75,3628.0,89814,-26.5,32.52818764761329,21.91954111962055
2014-03-16 00:00:00+00:00,3629.25,3630.0,3608.5,3621.75,1271,-7.5,32.979844080521985,21.6878687591886
2014-03-17 00:00:00+00:00,3614.75,3673.0,3613.75,3652.75,261453,38.0,32.26352323520243,23.343882327180765
2014-03-18 00:00:00+00:00,3652.75,3702.25,3640.0,3697.75,272513,45.0,32.3166946734793,25.339208618681283
2014-03-19 00:00:00+00:00,3697.5,3705.25,3652.5,3677.25,289060,-20.25,32.76246473449795,25.484980096643497
2014-03-20 00:00:00+00:00,3677.25,3698.0,3657.25,3689.5,238232,12.25,32.70794209477059,25.607564671812348
2014-03-21 00:00:00+00:00,3689.25,3712.75,3633.75,3643.0,377030,-46.25,31.889273015713048,27.672651804529615
2014-03-23 00:00:00+00:00,3640.25,3642.5,3634.75,3640.75,1782,0.5,34.641900179499316,27.28141598038372
2014-03-24 00:00:00+00:00,3640.75,3657.0,3575.5,3614.5,399989,-26.25,33.6854977319728,27.842351661679565
2014-03-25 00:00:00+00:00,3614.75,3652.0,3591.0,3630.5,364345,15.75,34.01975766027224,28.03804980454426
2014-03-26 00:00:00+00:00,3630.0,3647.5,3570.75,3576.75,353422,-53.25,33.19263140249921,30.271498993538273
2014-03-27 00:00:00+00:00,3576.75,3585.25,3535.25,3558.0,443226,-18.75,36.7438264133251,28.173788093302523
2014-03-28 00:00:00+00:00,3558.0,3601.25,3551.5,3564.0,312134,6.0,36.33170215708056,27.960427863603744
2014-03-30 00:00:00+00:00,3572.5,3580.25,3572.5,3579.75,2093,7.25,35.29247067379493,28.15503075080804
2014-03-31 00:00:00+00:00,3579.75,3611.25,3573.25,3581.75,294863,2.0,34.305873615054196,28.058046036180425
2014-04-01 00:00:00+00:00,3581.5,3652.75,3578.5,3649.25,264903,67.75,33.35588359683681,32.54905205184451
2014-04-02 00:00:00+00:00,3649.5,3668.5,3642.5,3655.0,239701,5.5,35.40260079343347,32.53526426898406
2014-04-03 00:00:00+00:00,3654.75,3669.0,3609.0,3635.0,272674,-19.75,34.403532685073884,32.49913713429456
2014-04-04 00:00:00+00:00,3634.5,3657.75,3522.75,3542.0,611795,-92.5,34.20290974772356,37.431769067548956
2014-04-06 00:00:00+00:00,3539.5,3541.5,3530.25,3532.0,3883,-7.5,44.582180851517776,35.58866799240572
2014-04-07 00:00:00+00:00,3531.5,3542.75,3474.5,3503.5,509462,-28.0,43.31161199016949,35.635859379060996
2014-04-08 00:00:00+00:00,3503.75,3536.0,3490.5,3530.5,399228,26.75,43.07290642134898,36.37526225262668
2014-04-09 00:00:00+00:00,3530.5,3595.75,3526.25,3595.75,334103,65.25,42.051922661983106,38.49137805029232
2014-04-10 00:00:00+00:00,3595.5,3599.5,3470.25,3481.25,527485,-114.25,42.97100453182029,44.11620979985999
2014-04-11 00:00:00+00:00,3481.0,3493.75,3431.5,3442.75,532411,-38.25,55.326298635494105,44.49920719281943
2014-04-13 00:00:00+00:00,3435.75,3437.0,3425.25,3435.75,3490,0.0,55.01463980197956,44.23445311185911
2014-04-14 00:00:00+00:00,3436.25,3485.0,3429.0,3471.0,381430,34.75,53.19538023077618,44.67797055184555
2014-04-15 00:00:00+00:00,3470.75,3501.0,3404.75,3496.0,597856,25.25,51.90101838470936,45.274780580130326
2014-04-16 00:00:00+00:00,3496.0,3524.5,3479.5,3500.5,400781,4.5,50.42830313399881,45.112512851640986
2014-04-17 00:00:00+00:00,3500.75,3542.5,3492.5,3524.0,267066,23.25,48.78570539303842,45.329756695853355
2014-04-20 00:00:00+00:00,3525.0,3535.5,3524.0,3533.5,1085,8.5,47.4123980543415,43.96720331230157
2014-04-21 00:00:00+00:00,3533.0,3555.0,3516.75,3554.0,152437,21.0,45.907332744742284,44.07383905985141
2014-04-22 00:00:00+00:00,3554.0,3588.5,3545.75,3583.5,213904,29.5,44.62013332527669,44.55633630880301
2014-04-23 00:00:00+00:00,3583.5,3599.5,3546.0,3594.0,251736,10.5,43.59866441406562,44.58605480298449
2014-04-24 00:00:00+00:00,3594.0,3618.25,3544.0,3585.75,390971,-8.25,42.26854518659961,44.635409002742485
2014-04-25 00:00:00+00:00,3585.75,3589.75,3516.5,3531.0,328918,-54.75,41.122620997858384,43.33636038685005
2014-04-27 00:00:00+00:00,3536.0,3536.25,3528.0,3529.5,2280,-6.5,43.742570617563025,43.2601448400135
2014-04-28 00:00:00+00:00,3530.0,3562.5,3480.5,3545.5,480678,15.5,42.486516807584465,43.389414410599464
2014-04-29 00:00:00+00:00,3545.5,3571.25,3530.0,3555.75,306110,10.25,41.26099162713781,38.1596800852749
2014-04-30 00:00:00+00:00,3555.5,3579.5,3539.0,3578.75,288849,23.25,40.03000249974378,38.42304980840208
2014-05-01 00:00:00+00:00,3578.5,3605.5,3570.5,3588.75,194748,10.25,39.06928462307788,37.77609763635702
2014-05-02 00:00:00+00:00,3588.75,3604.5,3569.5,3575.75,296738,-13.0,37.93475711239073,37.57932618580257
2014-05-04 00:00:00+00:00,3583.25,3584.25,3576.0,3580.25,1344,-3.0,37.165872592085464,34.54174629114899
2014-05-05 00:00:00+00:00,3580.5,3598.0,3548.0,3593.5,235218,13.0,36.138037403574536,22.063794318676063
2014-05-06 00:00:00+00:00,3593.25,3603.75,3546.75,3550.5,260777,-42.75,35.166831716514565,22.548759301847
2014-05-07 00:00:00+00:00,3550.5,3566.5,3497.5,3536.0,447283,-14.5,37.03832119447125,22.949640950063728
2014-05-08 00:00:00+00:00,3535.75,3579.75,3518.5,3532.75,388904,-3.0,36.38494885663971,21.842377931081828
2014-05-09 00:00:00+00:00,3532.5,3552.25,3510.5,3550.0,318561,17.5,35.393008612546716,21.482378794821827
2014-05-11 00:00:00+00:00,3549.25,3556.25,3548.25,3553.75,1505,4.5,34.53173922825634,21.482378794821827
2014-05-12 00:00:00+00:00,3553.75,3614.25,3552.25,3612.5,247052,58.75,33.56984185863245,24.56988890470353
2014-05-13 00:00:00+00:00,3612.75,3624.25,3603.5,3607.75,220588,-5.0,34.84973065373627,24.620444408960953
2014-05-14 00:00:00+00:00,3607.75,3615.0,3583.25,3597.25,234732,-10.5,33.970778717556236,24.42608008170559
2014-05-15 00:00:00+00:00,3597.25,3606.75,3540.25,3565.0,398612,-32.25,33.310617824911986,24.61412730847662
2014-05-16 00:00:00+00:00,3565.0,3589.5,3543.0,3584.25,293599,19.25,34.22833575891345,24.91457444422525
2014-05-18 00:00:00+00:00,3586.75,3590.75,3586.5,3588.25,1393,1.5,33.46266912838092,24.86186839318396
2014-05-19 00:00:00+00:00,3588.25,3617.5,3565.5,3609.25,220503,21.0,32.55377583960588,21.749512244984636
2014-05-20 00:00:00+00:00,3609.0,3623.75,3584.5,3595.0,297434,-14.0,31.919109828757964,21.98912335798386
2014-05-21 00:00:00+00:00,3595.0,3635.75,3593.5,3633.5,254027,38.5,31.537957527295546,23.251411247492054
2014-05-22 00:00:00+00:00,3634.0,3659.75,3631.25,3649.0,217137,15.0,31.671828026621778,23.342825450232024
2014-05-23 00:00:00+00:00,3649.0,3677.0,3645.25,3675.75,165396,26.75,30.947847808163406,23.50551447057298
2014-05-25 00:00:00+00:00,3677.5,3686.75,3677.5,3680.75,1430,3.25,30.58799331095028,23.465904717494407
2014-05-26 00:00:00+00:00,3680.75,3692.5,3677.5,3687.5,10660,6.75,29.809173723180322,23.123705511421548
2014-05-27 00:00:00+00:00,3687.5,3723.0,3685.5,3720.75,191888,33.25,29.077562325746566,23.86921602575607
2014-05-28 00:00:00+00:00,3720.75,3730.25,3707.5,3714.75,211647,-6.0,29.124139662466032,23.989361677297925
2014-05-29 00:00:00+00:00,3714.75,3737.25,3713.5,3735.25,184253,20.5,28.563175899557297,21.251141610201604
2014-05-30 00:00:00+00:00,3735.0,3740.5,3715.25,3728.75,213237,-6.25,28.13707225030386,20.84591023880249
2014-06-01 00:00:00+00:00,3735.0,3735.5,3729.75,3731.0,1289,-4.0,27.638148759336612,20.878580688805148
2014-06-02 00:00:00+00:00,3730.75,3741.5,3707.25,3726.25,223035,-4.5,27.099667819504507,21.009881760232428
2014-06-03 00:00:00+00:00,3726.25,3735.75,3714.0,3732.0,184047,5.75,26.6039880146214,20.999761120195227
2014-06-04 00:00:00+00:00,3731.75,3749.25,3714.0,3742.0,187658,10.25,26.02799855004018,17.363428558778057
2014-06-05 00:00:00+00:00,3741.75,3782.0,3734.0,3779.0,280165,37.25,25.521693169196446,18.492904044524753
2014-06-06 00:00:00+00:00,3778.75,3800.25,3776.0,3800.0,199496,21.25,26.084823293855894,18.17446064500518
2014-06-08 00:00:00+00:00,3800.0,3800.0,3797.0,3797.75,645,-2.25,25.83220677924455,15.587038095127225
2014-06-09 00:00:00+00:00,3797.5,3803.0,3783.0,3792.75,146748,-4.75,25.35004058720198,15.853207171786375
2014-06-10 00:00:00+00:00,3793.0,3803.0,3784.75,3797.75,150456,4.75,24.96015225292018,15.778378777368264
2014-06-11 00:00:00+00:00,3798.0,3804.75,3779.5,3799.75,187157,1.75,24.466828999717293,15.666817725102279
2014-06-15 00:00:00+00:00,3774.75,3776.75,3762.75,3766.5,303,-8.25,24.003077260988398,15.267052588395774
2014-06-16 00:00:00+00:00,3759.25,3783.5,3750.25,3774.5,182642,15.25,23.8314985314636,13.748271422446647
2014-06-17 00:00:00+00:00,3774.5,3786.0,3763.0,3773.0,183054,-1.5,23.543422302252058,13.819150280450827
2014-06-18 00:00:00+00:00,3772.75,3800.25,3755.0,3795.25,230976,22.5,23.17366886625958,13.536743369534328
2014-06-19 00:00:00+00:00,3795.25,3803.25,3774.25,3786.0,197268,-9.25,23.162296505261324,14.011391042554212
2014-06-20 00:00:00+00:00,3786.0,3799.5,3784.75,3794.25,156706,8.25,23.096905095281766,14.016109153023661
2014-06-22 00:00:00+00:00,3792.25,3793.25,3791.0,3793.0,508,0.75,22.729165227026158,12.587091340776574
2014-06-23 00:00:00+00:00,3793.25,3807.25,3785.25,3792.75,161691,-0.5,22.370875383359035,12.390945335840582
2014-06-24 00:00:00+00:00,3792.75,3828.0,3781.25,3792.75,281759,0.0,22.050723455751225,11.910328335215263
2014-06-25 00:00:00+00:00,3792.5,3823.5,3783.0,3814.75,249473,22.25,21.741540282878237,12.277761239437408
2014-06-26 00:00:00+00:00,3814.75,3822.0,3789.0,3817.75,239183,3.0,21.825430380660254,12.083427101874525
2014-06-27 00:00:00+00:00,3817.5,3837.75,3808.0,3831.75,182476,14.25,21.504978220859513,11.944299179723222
2014-06-29 00:00:00+00:00,3831.5,3836.0,3831.0,3834.5,938,3.0,21.338341973352126,11.975688091427477
2014-06-30 00:00:00+00:00,3834.75,3851.25,3827.75,3846.5,154569,11.75,21.04653702307341,12.002439445028621
2014-07-01 00:00:00+00:00,3846.75,3894.5,3845.25,3886.5,195619,39.75,20.85402022317603,12.342534500447501
2014-07-02 00:00:00+00:00,3886.75,3896.5,3883.0,3889.75,149933,3.0,22.09231191109671,11.908332719482386
2014-07-03 00:00:00+00:00,3889.75,3918.0,3888.25,3915.5,121428,25.75,21.75635784866917,12.495597909074347
2014-07-04 00:00:00+00:00,3915.75,3916.5,3911.5,3913.75,6671,-2.0,21.99859946669124,12.367162589952304
2014-07-06 00:00:00+00:00,3912.75,3915.0,3912.75,3914.5,519,1.75,21.73085423917544,12.42321150953031
2014-07-07 00:00:00+00:00,3914.5,3915.75,3896.0,3902.75,168293,-11.75,21.421325140777896,13.10443878193468
2014-07-08 00:00:00+00:00,3903.0,3906.75,3841.25,3862.75,331380,-40.25,21.635416339454306,16.551673472396747
2014-07-09 00:00:00+00:00,3862.75,3890.75,3856.5,3885.75,244458,23.0,25.242187061099855,16.88425672038897
2014-07-10 00:00:00+00:00,3885.75,3889.5,3831.5,3874.75,317220,-11.0,25.10681665077978,17.22724949026977
2014-07-11 00:00:00+00:00,3874.75,3899.0,3871.75,3899.0,200214,24.25,25.001545343141103,17.32385030741389
2014-07-13 00:00:00+00:00,3898.0,3903.25,3897.75,3902.0,1022,4.0,24.931615762269402,16.98824574289684
2014-07-14 00:00:00+00:00,3902.0,3930.75,3901.75,3921.5,163381,19.5,24.438280841167458,17.25217377607819
2014-07-15 00:00:00+00:00,3921.75,3933.5,3880.0,3916.0,332889,-5.75,24.23294101587909,17.42702831206381
2014-07-16 00:00:00+00:00,3915.75,3941.0,3913.75,3919.25,215465,3.5,23.942973009843364,17.36894536688669
2014-07-17 00:00:00+00:00,3919.25,3927.5,3854.0,3868.0,385197,-51.25,23.502703467871868,21.622550819627374
2014-07-18 00:00:00+00:00,3868.25,3935.75,3866.25,3932.25,285602,64.0,28.618803834698507,25.211226091815362
2014-07-20 00:00:00+00:00,3929.5,3930.5,3926.5,3930.5,1229,1.0,30.95609508672614,25.227399995368444
2014-07-21 00:00:00+00:00,3930.5,3934.25,3909.75,3925.0,219029,-5.5,30.16837164406915,25.26677074632547
2014-07-22 00:00:00+00:00,3925.5,3959.5,3925.0,3946.25,199885,20.75,29.536921687883478,25.509402291374016
2014-07-23 00:00:00+00:00,3946.0,3983.25,3944.75,3979.25,208631,33.25,29.06208387139421,26.21979465173111
2014-07-24 00:00:00+00:00,3979.25,3991.25,3958.75,3961.0,211488,-18.25,29.109801441340053,25.58337762154004
2014-07-25 00:00:00+00:00,3961.25,3965.5,3937.5,3955.75,207755,-5.5,29.17955895201264,25.66957291589033
2014-07-27 00:00:00+00:00,3954.0,3959.25,3946.5,3949.5,1280,-4.5,28.600360034949574,25.174427683872505
2014-07-28 00:00:00+00:00,3949.5,3970.25,3929.0,3959.25,209588,9.75,28.02371737877097,25.21416164318023
2014-07-29 00:00:00+00:00,3959.0,3977.5,3948.5,3957.0,220067,-2.0,27.406613001132083,25.234358756308932
2014-07-30 00:00:00+00:00,3957.5,3983.0,3953.25,3967.25,274628,9.75,26.83529696221991,25.058861627229433
2014-07-31 00:00:00+00:00,3967.0,3969.25,3881.75,3896.5,424945,-70.5,26.279870629257005,28.509820561011125
2014-08-01 00:00:00+00:00,3896.5,3901.25,3847.5,3870.0,460625,-26.5,34.41834938709927,28.731698980669236
2014-08-03 00:00:00+00:00,3873.0,3881.0,3873.0,3877.5,1516,4.5,34.714238469090134,28.643900333505375
2014-08-04 00:00:00+00:00,3877.75,3915.75,3867.25,3895.5,250547,17.75,33.744031575533086,28.392734430150483
2014-08-05 00:00:00+00:00,3895.75,3900.25,3851.75,3876.75,356256,-19.0,32.96980322352335,28.68224281034485
2014-08-06 00:00:00+00:00,3876.75,3891.25,3842.0,3872.25,292155,-4.5,32.81682690032642,28.267472472791052
2014-08-07 00:00:00+00:00,3872.75,3892.5,3840.75,3855.25,329937,-17.5,32.02506159368796,28.46110862119338
2014-08-08 00:00:00+00:00,3855.75,3886.75,3826.5,3874.25,314132,18.5,31.83951950274022,28.837598242024608
2014-08-10 00:00:00+00:00,3874.0,3885.25,3873.75,3882.5,1656,8.5,31.179943957457507,26.49833659128933
2014-08-11 00:00:00+00:00,3882.25,3917.75,3876.25,3907.25,177544,25.0,30.394059900532042,22.76727221716572
2014-08-12 00:00:00+00:00,3907.25,3917.25,3883.25,3905.0,220423,-2.25,30.00489407996968,22.76196547683044
2014-08-13 00:00:00+00:00,3905.25,3949.5,3902.25,3944.25,202240,39.0,29.30532212208113,24.453483634077678
2014-08-14 00:00:00+00:00,3944.25,3974.75,3939.5,3969.75,175189,25.5,29.64419408046517,24.679338257783673
2014-08-15 00:00:00+00:00,3969.75,3994.5,3947.25,3986.25,361488,16.5,29.31861192352049,23.79756663256936
2014-08-17 00:00:00+00:00,3991.0,4001.5,3991.0,3998.75,3124,7.75,28.747218207743597,23.44344749099751
2014-08-18 00:00:00+00:00,3998.5,4019.5,3992.0,4017.25,156691,18.75,28.07464910443682,23.687507811413784
2014-08-19 00:00:00+00:00,4017.0,4040.5,4016.75,4034.0,151334,17.0,27.627289320344758,23.829796695026907
2014-08-20 00:00:00+00:00,4034.0,4046.5,4028.75,4043.25,162462,9.25,27.160399000467986,23.823487415396986
2014-08-21 00:00:00+00:00,4043.0,4049.0,4032.75,4048.25,144853,5.25,26.582345975953256,23.786118657516894
2014-08-22 00:00:00+00:00,4048.25,4061.0,4036.5,4057.25,211187,9.0,26.00546537732109,23.77739417354665
2014-08-25 00:00:00+00:00,4057.5,4078.5,4056.75,4066.0,168863,8.5,25.48547187953465,16.032984093654182
2014-08-26 00:00:00+00:00,4066.0,4075.75,4061.75,4073.25,147148,7.25,24.988095582425576,13.82990538271092
2014-08-27 00:00:00+00:00,4073.0,4077.0,4063.5,4071.5,127957,-1.5,24.506406853577797,14.013357114966372
2014-08-28 00:00:00+00:00,4071.75,4076.25,4054.5,4073.75,166329,2.0,24.08217348645763,13.964098704591665
2014-08-29 00:00:00+00:00,4074.0,4086.0,4062.0,4078.75,167175,4.75,23.6379031537941,12.412661988130452
2014-08-31 00:00:00+00:00,4078.75,4081.75,4076.75,4081.5,476,2.75,23.21646221243923,12.073132415234628
2014-09-01 00:00:00+00:00,4081.5,4085.0,4076.0,4082.5,12177,1.0,22.817091349954065,10.436997703009771
2014-09-02 00:00:00+00:00,4083.0,4096.0,4077.75,4092.5,182598,9.5,22.451136835777636,10.29534258523572
2014-09-03 00:00:00+00:00,4092.75,4113.75,4062.5,4070.5,265025,-22.25,22.135787666864854,12.661450767045435
2014-09-04 00:00:00+00:00,4070.75,4101.0,4056.25,4070.25,270758,-0.5,23.19404305667686,12.257509781869693
2014-09-05 00:00:00+00:00,4070.5,4091.5,4052.0,4090.25,280621,19.75,22.826197618273127,12.289350064181574
2014-09-07 00:00:00+00:00,4086.5,4087.5,4083.75,4087.0,1269,0.5,22.736165368949706,10.169056197473198
2014-09-08 00:00:00+00:00,4086.75,4105.0,4075.5,4092.75,204187,6.0,22.380384125297986,9.193774710153185
2014-09-09 00:00:00+00:00,4092.5,4110.5,4053.25,4061.5,381331,-31.0,22.035366222106596,12.04784185740551
2014-09-10 00:00:00+00:00,4061.5,4096.25,4054.75,4092.25,245116,30.75,24.169847967042216,13.469818845732178
2014-09-11 00:00:00+00:00,4092.25,4097.0,4060.0,4092.25,249386,0.0,24.470868676731744,13.097910640934087
2014-09-12 00:00:00+00:00,4092.0,4094.75,4056.75,4065.25,83952,-26.75,24.024128966555693,14.385042258869916
2014-09-14 00:00:00+00:00,4057.5,4064.75,4051.0,4053.75,849,-3.75,25.35525870168956,14.320089633283123
2014-09-15 00:00:00+00:00,4046.25,4068.5,4010.5,4027.5,285540,-18.75,24.93587496821354,14.94275810340386
2014-09-16 00:00:00+00:00,4027.75,4066.5,4004.25,4058.0,298971,30.25,25.38186525044186,16.3188017168444
2014-09-17 00:00:00+00:00,4057.75,4084.0,4039.25,4066.5,278072,8.75,25.558444694691488,16.325004029982566
2014-09-18 00:00:00+00:00,4066.5,4107.0,4061.0,4102.5,207525,36.0,25.059702921121396,18.081413108493475
2014-09-19 00:00:00+00:00,4102.75,4118.75,4076.0,4085.25,273433,-17.5,25.587376443567564,18.608165298853976
2014-09-21 00:00:00+00:00,4091.75,4092.0,4086.0,4091.5,1309,-0.25,25.87719104998989,18.61226162761357
2014-09-22 00:00:00+00:00,4091.25,4092.0,4035.75,4044.5,294321,-46.75,25.357859283529756,21.47573217304641
2014-09-26 00:00:00+00:00,4012.75,4050.5,4004.0,4043.75,281471,31.0,29.290319305511705,22.64058419369029
2014-09-28 00:00:00+00:00,4045.75,4046.0,4038.25,4038.5,1474,-7.25,29.21431271330121,22.702230791152143
2014-09-29 00:00:00+00:00,4039.0,4051.25,3998.0,4035.5,349273,-3.5,28.690188881865804,22.598392321718716
2014-09-30 00:00:00+00:00,4035.25,4064.75,4024.25,4035.75,336751,0.5,28.083711726694794,22.02517996819955
2014-10-01 00:00:00+00:00,4035.75,4046.0,3965.5,3982.5,433985,-53.25,27.441428296261567,25.081770875740762
2014-10-02 00:00:00+00:00,3982.0,3995.0,3927.75,3979.25,440315,-2.75,32.03989286078373,24.541248172049134
2014-10-03 00:00:00+00:00,3979.25,4034.75,3979.25,4015.5,284310,36.25,31.249191520654215,26.092245268621372
2014-10-05 00:00:00+00:00,4017.75,4025.5,4013.5,4024.25,2007,6.5,31.287039633698566,26.10014871907619
2014-10-06 00:00:00+00:00,4024.25,4040.5,3996.25,4004.0,337032,-20.25,30.482805465654614,25.56754148586795
2014-10-07 00:00:00+00:00,4004.5,4010.25,3948.0,3957.25,384898,-47.25,30.59470813680283,26.39899756370345
2014-10-08 00:00:00+00:00,3957.75,4041.75,3930.75,4028.25,466707,70.5,33.6841946891481,31.337852825885214
2014-10-09 00:00:00+00:00,4028.0,4047.75,3941.25,3948.5,598381,-79.5,35.93403967946652,35.52293551170033
2014-10-10 00:00:00+00:00,3948.25,3967.0,3851.0,3851.75,671206,-96.5,43.3273431339996,41.098395649952074
