ts_event,close,high,low,open,volume
2014-01-02,30.678434371948242,30.877813461628,30.626424448367008,30.877813461628,8552500
2014-01-03,30.53108024597168,30.756464384058592,30.513742495836116,30.756464384058592,5204800
2014-01-06,30.47906494140625,30.591758656273488,30.36637122653901,30.496402690373323,4524700
2014-01-07,30.75646209716797,30.799804815865286,30.557082945690347,30.61776341323408,7161800
2014-01-08,30.75646209716797,30.86048528340902,30.65243891092692,30.77379984601439,4696400
2014-01-09,30.55707359313965,30.88648410672458,30.479055400628386,30.88648410672458,6341900
2014-01-10,30.617753982543945,30.704439393238275,30.46171759782499,30.643758944384953,12960100
2014-01-13,30.288347244262695,30.73911871109046,30.192994603350257,30.591752833177445,6445300
2014-01-14,30.799793243408203,30.817130985740285,30.375030130199004,30.409705614863167,6419400
2014-01-15,31.172555923461914,31.2505741342821,30.929834070615655,30.9731767862186,9674000
2014-01-16,31.163894653320312,31.21590459923941,31.09454364964436,31.18989962627986,6931300
2014-01-17,30.990514755249023,31.17255614618437,30.92116376431903,31.111875682539253,6338700
2014-01-21,31.146543502807617,31.23322891327165,30.886483964579075,31.23322891327165,6294200
2014-01-22,31.111867904663086,31.163881134857423,31.03384971278979,31.111867904663086,4215900
2014-01-23,31.05120086669922,31.05120086669922,30.84315446974285,30.973182641131118,6418000
2014-01-24,30.45305824279785,30.973177454937115,30.444387715387727,30.921164210988266,15496700
2014-01-27,30.166988372802734,30.51373669593033,30.019622484917612,30.496398949090242,8014000
2014-01-28,29.98494529724121,30.036958534822997,29.81157114547217,29.89825987477514,13145500
2014-01-29,29.75088119506836,29.92425529151487,29.638187536352753,29.733543454740126,11219400
2014-01-30,30.114974975585938,30.218998137825643,29.950268052966642,30.106304449744552,8329900
2014-01-31,30.184316635131836,30.331685783547734,29.86357668646577,29.872243903743858,10943500
2014-02-03,29.5515079498291,30.227663421347888,29.438814268963807,30.114973047319086,15975800
2014-02-04,29.66419792175293,29.74221610539168,29.51682877184147,29.603517479682353,5725700
2014-02-05,29.690210342407227,29.77689576519774,29.404142494892096,29.603524919616714,9203100
2014-02-06,30.019620895385742,30.028288114928316,29.71621530200508,29.71621530200508,9139700
2014-02-07,30.427043914794922,30.43571444048029,30.080298944623067,30.210327068373772,10464800
2014-02-10,30.487735748291016,30.539749001309787,30.34903704707884,30.42705527318806,6758700
2014-02-11,30.860471725463867,30.947160431610975,30.583074479465143,30.617749961923987,7041400
2014-02-12,30.981840133666992,31.033850057602777,30.91248915930399,30.938494121271884,8047800
2014-02-13,31.207229614257812,31.23323458074851,30.765128649730794,30.808471362827632,6914300
2014-02-14,31.267906188964844,31.32858664112836,31.103202576926247,31.181220773541714,12376300
2014-02-18,31.285245895385742,31.36326409689391,31.198560474526374,31.302583640924983,5946500
2014-02-19,31.181209564208984,31.363250855257515,31.111858611332153,31.224552256339287,8611700
2014-02-20,31.285245895385742,31.35459357070587,31.042524071510037,31.181222728987134,6697000
2014-02-21,31.163894653320312,31.43262152546996,31.155224124441887,31.38061157955086,6372600
2014-02-24,31.285245895385742,31.44128229840208,31.12920949236941,31.12920949236941,7845200
2014-02-25,31.198564529418945,31.34593042540046,31.120546317770714,31.337263204922774,5611600
2014-02-26,31.224559783935547,31.34592067389217,31.103198893978927,31.21588925931794,5820700
2014-02-27,31.4759464263916,31.49328416567177,31.189878688522302,31.215883644024732,5449400
2014-02-28,31.510631561279297,31.597320293343024,31.15521602691053,31.458621628878067,9701000
2014-03-03,31.172555923461914,31.2505741342821,30.92116354339273,31.120545987473275,9027300
2014-03-04,31.57999038696289,31.666675833710098,31.467296660721257,31.510639384094862,11604900
2014-03-05,31.623329162597656,31.68400962911314,31.562648696082167,31.64933413200789,8930800
2014-03-06,31.66666603088379,31.72734648618998,31.597318356321058,31.66666603088379,8665400
2014-03-07,31.571308135986328,31.770690541783743,31.441280014144024,31.753352797504117,7197400
2014-03-10,31.519302368164062,31.623325540728473,31.397941449032746,31.553977861297877,7557700
2014-03-11,31.449953079223633,31.68400771025306,31.36326764854779,31.571314004904693,9456600
2014-03-12,31.50197410583496,31.53664960940846,31.215906161610626,31.319932672331127,6356100
2014-03-13,31.07720184326172,31.59732438244362,30.964511437250792,31.58865385469667,9397400
2014-03-14,30.88648796081543,31.120542567555116,30.860479688842,31.01651609333512,8939800
2014-03-17,31.25057601928711,31.337264762559208,31.033859121363015,31.094539588234767,16444900
2014-03-18,31.657987594604492,31.692663073018082,31.26789672954068,31.26789672954068,6864000
2014-03-19,31.527971267700195,31.744688151076705,31.328592131814272,31.597322257662537,7789400
2014-03-20,31.770692825317383,31.85737824610948,31.44128227400112,31.49329551057848,5895500
2014-03-21,31.61136245727539,31.985719245751014,31.55042096343632,31.916069926470744,9109700
2014-03-24,31.58525848388672,31.829027905194156,31.3240800449025,31.70714153400842,10354100
2014-03-25,31.776782989501953,31.84643232715093,31.524309122119234,31.64619214194173,7626300
2014-03-26,31.393722534179688,31.985728637641955,31.393722534179688,31.924783804845468,7513400
2014-03-27,31.280542373657227,31.428542231212806,31.115130182083966,31.3763085502229,12927400
2014-03-28,31.402427673339844,31.602664547503554,31.271836819246243,31.376310830946473,6355800
2014-03-31,31.646196365356445,31.768082722508773,31.559138002739864,31.602667184048155,7283500
2014-04-01,32.02056121826172,32.02056121826172,31.698441211673344,31.707145721661366,7024200
2014-04-02,32.03794860839844,32.13371474900712,31.916065637100797,32.10759791831816,10504700
2014-04-03,31.881258010864258,32.151144249364606,31.785491819104013,32.081494902243094,7762600
2014-04-04,31.27183723449707,32.09890490559108,31.18477887798756,32.04667122011074,10095800
2014-04-07,31.028078079223633,31.315376697506593,30.906195024581464,31.14125662470457,11181300
2014-04-08,31.30666732788086,31.350196513674923,30.993251876461205,31.089018077846543,7329700
2014-04-09,31.72455406188965,31.73326189184399,31.315375722765012,31.411141925878454,6656900
2014-04-10,30.993240356445312,31.776778693757592,30.941006681333004,31.72454169758252,8086800
2014-04-11,30.6450138092041,31.028075277933503,30.618893641950287,30.784309190656963,14254400
2014-04-14,30.949726104736328,31.062904657136837,30.732076830693085,30.845255383093594,4992300
2014-04-15,31.106422424316406,31.184776267040153,30.58406568686687,31.00195174103913,8589300
2014-04-16,31.41114616394043,31.419850674005147,31.062905982190575,31.280555265518107,13999700
2014-04-17,31.367599487304688,31.48948249956509,31.097716623317513,31.2631288083762,7881700
2014-04-21,31.489484786987305,31.524309456180827,31.306660255316178,31.393721928299986,3526000
2014-04-22,31.620079040527344,31.689728386413673,31.445958996875127,31.506900513993866,5478500
2014-04-23,31.280542373657227,31.567837582291116,31.271834546116818,31.567837582291116,11424100
2014-04-24,31.524314880371094,31.802905639728145,31.315373471385218,31.79420113146366,5010700
2014-04-25,31.123842239379883,31.411140838777158,31.054192886411837,31.332786977220078,6402000
2014-04-28,31.419841766357422,31.524312462838726,31.010660166965597,31.228309388588727,12069100
2014-04-29,31.637502670288086,31.707148719971592,31.43726571098393,31.49820724985629,5476100
2014-04-30,31.73325538635254,31.811609234558382,31.506898348840824,31.59396002521586,9165600
2014-05-01,31.76807975769043,31.9247841315628,31.689725910222574,31.724547259381243,4977700
2014-05-02,31.681013107299805,31.855133110004644,31.654896269266064,31.846428604347672,6720100
2014-05-05,31.84644317626953,31.84644317626953,31.48949518081198,31.60267373251646,4082200
2014-05-06,31.489484786987305,31.78548783300576,31.480780280220547,31.78548783300576,4699900
2014-05-07,31.506912231445312,31.585266114175514,31.1499675036888,31.54173691733981,6826900
2014-05-08,31.593963623046875,31.87255437704536,31.385018897016135,31.428548079628946,3787400
2014-05-09,31.628782272338867,31.646191285216602,31.40242525217084,31.567837443014305,7438500
2014-05-12,32.05537414550781,32.07278648016316,31.759371098493485,31.77678343314883,5593400
2014-05-13,32.07278823852539,32.15984659551175,31.985729881539033,32.09890508140861,5744100
2014-05-14,31.924793243408203,32.081500983070804,31.85514720414943,32.02055945332027,5111600
2014-05-15,31.73325538635254,32.00313828045671,31.602664532321675,31.977021438075884,7288300
2014-05-16,31.933502197265625,31.95091453795888,31.628794537794626,31.724557430010933,5803700
2014-05-19,32.14243698120117,32.18596948444342,31.820317047803638,31.820317047803638,3298500
2014-05-20,31.959609985351562,32.20337936486987,31.855139291879983,32.17725920070437,4237100
2014-05-21,32.177268981933594,32.18597681299025,31.98573987252536,31.98573987252536,4161400
2014-05-22,32.238197326660156,32.34267133021361,32.13372664416982,32.1772558184522,3175000
2014-05-23,32.508094787597656,32.52550712755802,32.264328670281145,32.31656236909796,3312100
2014-05-27,32.786685943603516,32.795390453146815,32.577741182857075,32.58644901346467,5674500
2014-05-28,32.69963073730469,32.830218319513044,32.673510564011316,32.8041014672843,6776900
2014-05-29,32.89114761352539,32.89985544173705,32.73443991634938,32.81279376493738,4664000
2014-05-30,32.92597961425781,32.96950880181646,32.786684221431656,32.899862765935445,6219200
2014-06-02,32.87374496459961,33.00433585774676,32.73444956173935,32.97821900754308,5461500
2014-06-03,32.821495056152344,32.899848889134766,32.71702438586336,32.821495056152344,5669300
2014-06-04,32.8824462890625,32.92597547114382,32.68220939463746,32.7692677588001,3499200
2014-06-05,33.100093841552734,33.13491851387682,32.79538294031233,32.99562314564403,5667600
2014-06-06,33.24809646606445,33.27421663299873,33.16103809912039,33.27421663299873,4798900
2014-06-09,33.35255432128906,33.404787987705426,33.230668017172405,33.29161282976184,6392000
2014-06-10,33.369991302490234,33.41352049701508,33.30034193439875,33.35257896046736,3594700
2014-06-11,33.291629791259766,33.378688160349874,33.20456810110576,33.23068494762001,4254700
2014-06-12,33.00433349609375,33.41351516568207,32.89986278169014,33.30904113021433,4818000
2014-06-13,33.195858001708984,33.25679951402095,33.05656264198687,33.204562508726404,7331700
2014-06-16,33.195858001708984,33.29162418421731,33.08267948410248,33.13491648939702,7064400
2014-06-17,33.27421188354492,33.33515339591994,33.1349165236787,33.16973787284775,7037600
2014-06-18,33.448333740234375,33.46574607803031,33.1000969475073,33.34386303452264,13035300
2014-06-19,33.387393951416016,33.50057249243205,33.25680639276431,33.50057249243205,5918700
2014-06-20,33.31391906738281,33.42761938359481,33.24394861544473,33.41012677061029,5427200
2014-06-23,33.41012954711914,33.41012954711914,33.252699353550184,33.278936607019986,3767100
2014-06-24,33.23521041870117,33.567563457073305,33.156495313201866,33.39264062969979,8471300
2014-06-25,33.366397857666016,33.41887236174093,33.13025258020427,33.16523447079592,5111900
2014-06-26,33.33142852783203,33.410143657861774,33.139013024120125,33.39265103603555,11352300
2014-06-27,33.532569885253906,33.532569885253906,33.28767998965685,33.30517260168158,10883300
2014-06-30,33.54132080078125,33.65502113203523,33.48009831542339,33.50633890655906,4490400
2014-07-01,33.88241195678711,33.987364281731224,33.637518750085164,33.66375933360189,7488900
2014-07-02,33.91740036010742,33.96113356224982,33.86492585573638,33.94364094866784,4970000
2014-07-03,34.06609344482422,34.08358606227661,33.92615584158071,34.03985285045781,2193000
2014-07-07,34.101078033447266,34.12731529094079,33.97862971360115,34.06609279920552,10482200
2014-07-08,33.79495620727539,34.083579333698154,33.61128876484726,34.083579333698154,6923900
2014-07-09,33.96113204956055,33.97862132598863,33.77746128331823,33.84743173452954,7118100
2014-07-10,33.86492919921875,34.01361142478262,33.42762382561882,33.42762382561882,4421900
2014-07-11,34.039852142333984,34.039852142333984,33.856184667468106,33.94364775291059,3261300
2014-07-14,34.284751892089844,34.32848177484626,34.16230688582141,34.19728879020083,4209100
2014-07-15,34.22352600097656,34.40719349219693,34.0311105322452,34.36346361376959,7414500
2014-07-16,34.53837585449219,34.625835584481344,34.46840540140099,34.54712049294117,8064800
2014-07-17,34.09232711791992,34.54712511473206,33.98737476061721,34.503395243887205,5670700
2014-07-18,34.50340270996094,34.529639970870186,34.20603485294409,34.24976473325151,4770500
2014-07-21,34.459659576416016,34.55586394154158,34.319722011426876,34.48589682723438,6181600
2014-07-22,34.74828338623047,34.77452064010057,34.599601165799726,34.660823649080044,4789800
2014-07-23,34.80950927734375,34.90571699945297,34.67831965877472,34.82700189376138,5473400
2014-07-24,34.78327560424805,34.91446523633212,34.71330513136925,34.91446523633212,11659600
2014-07-25,34.73954391479492,34.78327378987523,34.57336571856389,34.678321422407365,4749500
2014-07-28,34.800750732421875,34.870717833761056,34.52962029084404,34.765765513565235,7762200
2014-07-29,34.73079299926758,35.054401387506644,34.71330038344044,35.054401387506644,7312400
2014-07-30,34.76578140258789,34.88822638817313,34.59960654163301,34.88822638817313,7762300
