ts_event,close,high,low,open,volume
2014-01-02T00:00:00,98.6297836303711,99.50276839620929,98.22354299891013,99.47683267119896,44247700
2014-01-03T00:00:00,99.13107299804688,99.31258345344177,98.62975463873603,98.99277554952583,26468000
2014-01-06T00:00:00,98.32726287841797,99.63241076898169,98.28404326587766,99.58919775082839,36198000
2014-01-07T00:00:00,99.14838409423828,99.53734082916803,98.62978170871907,98.69893045195819,28545300
2014-01-08T00:00:00,99.27802276611328,99.4681784868296,98.59519385735298,99.20887403232804,30763600
2014-01-09T00:00:00,99.30396270751953,99.73613244916402,98.67299857757526,99.61512544905452,29872800
2014-01-10T00:00:00,99.84845733642578,99.85710257449453,98.88040169302897,99.32985515683684,29174600
2014-01-13T00:00:00,98.48284149169922,99.8225637158756,97.895090387311,99.65834370047567,45370800
2014-01-14T00:00:00,99.69291687011719,99.83985959995465,98.69028645802382,98.9150165791983,39125300
2014-01-15T00:00:00,100.43623352050781,100.51402749394526,99.8830568437447,99.95220557693662,31644100
2014-01-16T00:00:00,100.5572509765625,100.59182534675838,100.1164425939352,100.30659833281922,23091900
2014-01-17T00:00:00,100.20288848876953,100.63505828185585,99.99544883451665,100.53133515753555,28722300
2014-01-21T00:00:00,100.79927062988281,101.01535549580612,100.07322205129938,100.89434849844001,29828700
2014-01-22T00:00:00,101.3092269897461,101.44752446820735,100.69554676644438,100.85977337352045,24011500
2014-01-23T00:00:00,100.62639617919922,100.93755890563578,99.96950295173232,100.88570064935855,36057500
2014-01-24T00:00:00,98.05928802490234,100.03862575424077,97.86049368468267,99.99541274715992,53591900
2014-01-27T00:00:00,96.62451171875,98.39640370452072,96.07133497647762,98.3445454456786,60368200
2014-01-28T00:00:00,97.6444320678711,97.66171595593327,96.624511218143,96.74551821773898,43722200
2014-01-29T00:00:00,96.23554992675781,97.30733557856166,95.95896157018605,96.70229401492016,61904600
2014-01-30T00:00:00,97.67035675048828,98.23217870554097,96.84059167915566,97.09125090816029,40851600
2014-01-31T00:00:00,96.9443130493164,97.67035500083124,96.0886122708199,96.15776100745553,49293400
2014-02-03T00:00:00,93.91048431396484,96.97888546209631,93.47831458089955,96.69365845000719,91686000
2014-02-04T00:00:00,94.61924743652344,95.03412670943882,93.69440442243173,94.37723342825826,53138100
2014-02-05T00:00:00,93.91048431396484,94.34265404703012,92.7176916302971,94.0487751994646,60644600
2014-02-06T00:00:00,94.65380859375,95.05140392244711,94.0833414301501,94.10927055678896,57611700
2014-02-07T00:00:00,95.7256088256836,95.80339622285435,94.6451843468384,95.05142500598622,44068600
2014-02-10T00:00:00,95.97624206542969,96.01945507623066,95.042753986235,95.76015722826718,38211600
2014-02-11T00:00:00,96.83195495605469,97.09989809590397,95.82932454622731,96.04540942530247,44394100
2014-02-12T00:00:00,97.21224212646484,97.67898613979284,96.78007247646322,96.97886682260807,42307500
2014-02-13T00:00:00,98.4482650756836,98.5952012001305,96.25284207239682,96.27012595993722,42082400
2014-02-14T00:00:00,98.58656311035156,98.71621535666266,97.79137233807803,98.22354209619023,32428200
2014-02-18T00:00:00,99.61514282226562,99.78800811131693,98.65572530093831,98.88045545221547,33630400
2014-02-19T00:00:00,98.5951919555664,99.95220450659211,98.5174045773481,99.31259521738146,44024300
2014-02-20T00:00:00,99.65833282470703,99.86577242879815,98.45690161800064,98.70755423431828,35919600
2014-02-21T00:00:00,99.96951293945312,100.35846308916463,99.74478281582186,99.93493856701852,34814100
2014-02-24T00:00:00,100.70418548583984,101.3956530502065,100.0559309349038,100.12507307527005,43102800
2014-02-25T00:00:00,100.80792236328125,101.3351700321315,100.41897219188114,100.83385808984387,28474200
2014-02-26T00:00:00,101.43024444580078,102.08714434745853,100.6350536458078,100.87706766368501,40794800
2014-02-27T00:00:00,101.9834213256836,102.0439248302109,100.92028737550557,101.09315264718718,29906200
2014-02-28T00:00:00,101.57714080810547,102.60570657568154,100.95482211771771,101.95745216977423,47362700
2014-03-03T00:00:00,101.03263092041016,101.35243886916672,99.90034842802302,100.71282297165358,50892800
2014-03-04T00:00:00,103.57379913330078,104.2220537286691,102.14763770461312,102.16492159229277,112793900
2014-03-05T00:00:00,103.51331329345703,103.6861785772901,103.26265401582755,103.59974593537356,34691300
2014-03-06T00:00:00,103.49601745605469,103.93683247973613,103.21942905959305,103.82447071049431,35087600
2014-03-07T00:00:00,103.46142578125,104.12697082650936,102.88231995337031,104.07511257159071,36931800
2014-03-10T00:00:00,103.11569213867188,103.35770611341297,102.41557274672944,103.16755039200604,32089000
2014-03-11T00:00:00,102.0439453125,103.55653982367849,101.56856242276287,103.21080921092012,50359500
2014-03-12T00:00:00,102.35506439208984,102.3723548719709,101.05855536521841,101.46479591540654,37159100
2014-03-13T00:00:00,101.17092895507812,102.82181377261057,100.59181654793571,102.72673591148508,53542800
2014-03-14T00:00:00,101.59444427490234,101.87967783262364,100.79925368463599,100.8078923298622,46888100
2014-03-17T00:00:00,102.0439453125,102.94285941332701,101.88836389900324,102.18224283311434,41561600
2014-03-18T00:00:00,103.53058624267578,103.61701887545786,102.07849559102029,102.18221870699111,41606600
2014-03-19T00:00:00,102.85639190673828,103.49600123687297,102.07848510285204,103.44414298140939,47423000
2014-03-20T00:00:00,102.99468231201172,103.32312889805077,102.13034294354321,102.62301611979481,33212900
2014-03-21T00:00:00,102.5193099975586,103.94547151056395,102.47609038422411,103.47872738297744,47110800
2014-03-24T00:00:00,101.3524398803711,103.05518955330393,100.42759698623831,102.91689208401223,66747000
2014-03-25T00:00:00,101.32817840576172,102.52404437282618,100.64358631219848,101.96943929145593,47699700
2014-03-26T00:00:00,99.38704681396484,101.9780926883595,99.35238317476798,101.93476148651011,69052500
2014-03-27T00:00:00,99.13572692871094,99.98496283378773,98.52046229218037,99.40436183174776,65234900
2014-03-28T00:00:00,99.04042053222656,100.52225645032293,98.77178558322713,99.20507117137507,50558000
2014-03-31T00:00:00,100.81688690185547,101.1115245380508,99.33505099220959,99.69034834594318,44599200
2014-04-01T00:00:00,102.14275360107422,102.30739763956227,101.033536869385,101.06820051207033,47906600
2014-04-02T00:00:00,102.60203552246094,102.67136280798417,102.00409925479734,102.50671215771997,33856500
2014-04-03T00:00:00,101.56214904785156,102.63670217068568,101.11153490158314,102.60203852690903,38473500
2014-04-04T00:00:00,99.2137680053711,102.35942674431402,98.80647834738222,102.2207721324813,86345900
2014-04-07T00:00:00,97.76656341552734,98.9970929440653,97.1253025728463,98.74578650039257,68537700
2014-04-08T00:00:00,98.45115661621094,98.96243046140593,97.2292880252243,97.7578969971728,60087900
2014-04-09T00:00:00,99.87236785888672,99.87236785888672,98.35586769617044,98.78915345694652,42744900
2014-04-10T00:00:00,97.02129364013672,99.75099376078954,96.53601596941174,99.74232619912306,74860200
2014-04-11T00:00:00,95.67814636230469,97.26396691534482,95.20152947307024,96.22408393517935,70998200
2014-04-14T00:00:00,95.94677734375,97.02999149076413,95.01954629836247,96.66603312410685,62657700
2014-04-15T00:00:00,96.31939697265625,96.81334232691955,94.1616363841812,96.21540604123774,76968000
2014-04-16T00:00:00,97.36797332763672,97.43730063370631,96.38874992221278,96.99534732178233,49353800
2014-04-17T00:00:00,97.85323333740234,98.27785805079859,96.81335038234924,97.04732173324109,50275100
2014-04-21T00:00:00,98.3125,98.38182728274248,97.29861328269217,98.03519748044367,31970700
