ts_event,open,high,low,close,volume,Nadaraya_Watson_Regression
2014-04-22 00:00:00+00:00,0.7960955314637758,0.9801176141136936,0.7520902508300996,0.9534477470629809,213904,1.9004916251939084
2014-04-23 00:00:00+00:00,0.9534477470629809,1.0387913216252618,0.7534237441826352,1.0094544678694777,251736,1.9086761804456114
2014-04-24 00:00:00+00:00,1.0094544678694777,1.1388033230654344,0.7427557973623502,0.9654491872358016,390971,1.9169121628552284
2014-04-25 00:00:00+00:00,0.9654491872358016,0.9867850808763718,0.59607152858343,0.673414143030497,328918,1.9251995514842823
2014-04-27 00:00:00+00:00,0.7000840100812098,0.7014175034337454,0.6574122228000694,0.6654131829152832,2280,1.933538319054848
2014-04-28 00:00:00+00:00,0.6680801696203544,0.8414343054499873,0.4040484858182981,0.750756757477564,480678,1.941928431896677
2014-04-29 00:00:00+00:00,0.750756757477564,0.8881065727887346,0.6680801696203544,0.8054299849315251,306110,1.9503698498958864
2014-04-30 00:00:00+00:00,0.8040964915789894,0.9321118534224108,0.7160859303116375,0.9281113733648036,288849,1.9588625264452417
2014-05-01 00:00:00+00:00,0.926777880012268,1.070795162086117,0.8841060927311277,0.9814511074662292,194748,1.9674064083960805
2014-05-02 00:00:00+00:00,0.9814511074662292,1.0654611886759746,0.8787721193209853,0.912109453134376,296738,1.976001436011926
2014-05-04 00:00:00+00:00,0.9521142537104452,0.9574482271205876,0.9134429464869118,0.9361123334800177,1344,1.9846475429238226
2014-05-05 00:00:00+00:00,0.9374458268325532,1.030790361510048,0.7640916910029203,1.0067874811644064,235218,1.993344656087442
2014-05-06 00:00:00+00:00,1.005453987811871,1.0614607086183674,0.7574242242402422,0.7774266245282767,260777,2.0020926957420047
2014-05-07 00:00:00+00:00,0.7774266245282767,0.8627701990905576,0.4947260337907215,0.7000840100812098,447283,2.010891575371045
2014-05-08 00:00:00+00:00,0.6987505167286742,0.9334453467749464,0.6067394754037152,0.6827485964982465,388904,2.0197412016650755
2014-05-09 00:00:00+00:00,0.6814151031457107,0.7867610779960262,0.5640676881225747,0.7747596378232054,318561,2.028641474486176
2014-05-11 00:00:00+00:00,0.7707591577655986,0.8080969716365963,0.7654251843554559,0.7947620381112399,1505,2.037592286834556
2014-05-12 00:00:00+00:00,0.7947620381112399,1.1174674294248643,0.7867610779960262,1.1081329759571148,247052,2.046593524817126
2014-05-13 00:00:00+00:00,1.1094664693096503,1.1708071635262898,1.060127215265832,1.0827966022589377,220588,2.0556450676181006
2014-05-14 00:00:00+00:00,1.0827966022589377,1.121467909482471,0.9521142537104452,1.026789881452441,234732,2.0647467874717007
2014-05-15 00:00:00+00:00,1.026789881452441,1.0774626288487952,0.7227533970743155,0.8547692389753437,398612,2.0738985496369517
2014-05-16 00:00:00+00:00,0.8547692389753437,0.9854515875238362,0.7374218239522076,0.9574482271205876,293599,2.0831002123746423
2014-05-18 00:00:00+00:00,0.9707831606459442,0.9921190542865144,0.9694496672934084,0.978784120761158,1393,2.092351626926456
2014-05-19 00:00:00+00:00,0.978784120761158,1.1348028430078276,0.8574362256804149,1.0907975623741517,220503,2.101652637496324
2014-05-20 00:00:00+00:00,1.089464069021616,1.1681401768212183,0.9587817204731234,1.0147884412796202,297434,2.111003081234013
2014-05-21 00:00:00+00:00,1.0147884412796202,1.2321478577429292,1.0067874811644064,1.2201464175701084,254027,2.120402788220986
2014-05-22 00:00:00+00:00,1.2228134042751797,1.3601632195863502,1.2081449773972877,1.302823005427318,217137,2.1298515814585746
2014-05-23 00:00:00+00:00,1.302823005427318,1.4521742609113093,1.2828206051392834,1.445506794148631,165396,2.1393492768584585
2014-05-25 00:00:00+00:00,1.4548412476163806,1.5041805016601992,1.4548412476163806,1.472176661199344,1430,2.148895683235518
2014-05-26 00:00:00+00:00,1.472176661199344,1.5348508487685188,1.4548412476163806,1.508180981717806,10660,2.1584906023030475
2014-05-27 00:00:00+00:00,1.508180981717806,1.697537037777867,1.497513034897521,1.685535597605046,191888,2.1681338286703724
2014-05-28 00:00:00+00:00,1.685535597605046,1.7362083450014003,1.6148604499206571,1.6535317571441903,211647,2.1778251498428913
2014-05-29 00:00:00+00:00,1.6535317571441903,1.773546158872398,1.6468642903815125,1.762878212052113,184253,2.187564346224548
2014-05-30 00:00:00+00:00,1.7615447186995772,1.7908815724553613,1.6561987438492618,1.7282073848861863,213237,2.1973511911227632
2014-06-01 00:00:00+00:00,1.7615447186995772,1.7642117054046484,1.733541358296329,1.7402088250590069,1289,2.207185450755848
2014-06-02 00:00:00+00:00,1.7388753317064711,1.7962155458655038,1.6135269565681214,1.7148724513608298,223035,2.2170668842628887
2014-06-03 00:00:00+00:00,1.7148724513608298,1.7655451987571842,1.6495312770865838,1.7455427984691498,184047,2.2269952437161504
2014-06-04 00:00:00+00:00,1.744209305116614,1.8375538397941087,1.6495312770865838,1.798882532570575,187658,2.2369702741359823
2014-06-05 00:00:00+00:00,1.7975490392180395,2.0122414689762773,1.7562107452894349,1.9962395487458493,280165,2.2469917135082427
2014-06-06 00:00:00+00:00,1.994906055393314,2.1095864837113787,1.980237628515422,2.1082529903588427,199496,2.257059292804268
2014-06-08 00:00:00+00:00,2.1082529903588427,2.1082529903588427,2.092251070128416,2.0962515501860226,645,2.2671727360033582
2014-06-09 00:00:00+00:00,2.094918056833486,2.1242549105892707,2.01757544238642,2.069581683135309,146748,2.27733176011782
2014-06-10 00:00:00+00:00,2.070915176487845,2.1242549105892707,2.0269098958541694,2.0962515501860226,150456,2.2875360752205403
2014-06-11 00:00:00+00:00,2.097585043538558,2.1335893640570203,1.9989065354509208,2.106919497006308,187157,2.2977853844751066
2014-06-15 00:00:00+00:00,1.973570161752744,1.9842381085730287,1.909562480831033,1.9295648811190675,303,2.308079384168472
2014-06-16 00:00:00+00:00,1.890893573895534,2.020242429091491,1.8428878132042512,1.972236668400208,182642,2.318417763746152
2014-06-17 00:00:00+00:00,1.972236668400208,2.0335773626168474,1.910895974183569,1.9642357082849944,183054,2.3288002058499617
2014-06-18 00:00:00+00:00,1.9629022149324584,2.1095864837113787,1.868224186902428,2.082916616660666,230976,2.339226386358273
2014-06-19 00:00:00+00:00,2.082916616660666,2.1255884039418067,1.9709031750476724,2.0335773626168474,197268,2.3496959744287875
2014-06-20 00:00:00+00:00,2.0335773626168474,2.105586003653772,2.0269098958541694,2.077582643250524,156706,2.3602086325438236
2014-06-22 00:00:00+00:00,2.0669146964302385,2.072248669840381,2.06024722966756,2.070915176487845,508,2.3707640165580863
2014-06-23 00:00:00+00:00,2.072248669840381,2.1469242975823764,2.0295768825592404,2.069581683135309,161691,2.38136177574892
2014-06-24 00:00:00+00:00,2.069581683135309,2.2576042458428347,2.0082409889186703,2.069581683135309,281759,2.3920015528690173
2014-06-25 00:00:00+00:00,2.068248189782774,2.233601365497193,2.01757544238642,2.186929098158445,249473,2.402682984201577
2014-06-26 00:00:00+00:00,2.186929098158445,2.225600405381979,2.049579282847275,2.202931018388873,239183,2.413405699617872
2014-06-27 00:00:00+00:00,2.201597525036337,2.3096104865917244,2.150924777639984,2.277606646130869,182476,2.424169322637222
2014-06-29 00:00:00+00:00,2.2762731527783338,2.300276033123975,2.273606166073262,2.292275073008761,938,2.4349734704893344
2014-06-30 00:00:00+00:00,2.293608566361297,2.3816191276286487,2.2562707524902987,2.356282753930472,154569,2.4458177541789943
2014-07-01 00:00:00+00:00,2.357616247283007,2.612313477617314,2.3496152871677936,2.5696416903361734,195619,2.4567017785530654
2014-07-02 00:00:00+00:00,2.5709751836887094,2.622981424437599,2.550972783400675,2.586977103919137,149933,2.467625142369781
2014-07-03 00:00:00+00:00,2.586977103919137,2.737661852755664,2.578976143803923,2.7243269192303075,121428,2.478587438370281
2014-07-04 00:00:00+00:00,2.725660412582843,2.72966089264045,2.7029910255897374,2.714992465762558,6671,2.489588253352375
2014-07-06 00:00:00+00:00,2.709658492352416,2.7216599325252364,2.709658492352416,2.7189929458201654,519,2.5006271682464805
2014-07-07 00:00:00+00:00,2.7189929458201654,2.725660412582843,2.620314437732528,2.65631875825099,168293,2.511703758193704
2014-07-08 00:00:00+00:00,2.6576522516035257,2.6776546518915603,2.3282793935272235,2.442959821845288,331380,2.522817592626023
2014-07-09 00:00:00+00:00,2.442959821845288,2.5923110773292795,2.409622488031897,2.565641210278567,244458,2.533968235348531
2014-07-10 00:00:00+00:00,2.565641210278567,2.5856436105666014,2.2762731527783338,2.506967502766998,317220,2.545155244623694
2014-07-11 00:00:00+00:00,2.506967502766998,2.636316357962956,2.490965582536571,2.636316357962956,200214,2.5563781732575803
2014-07-13 00:00:00+00:00,2.630982384552813,2.658985744956061,2.6296488912002776,2.652318278193383,1022,2.5676365686880103
2014-07-14 00:00:00+00:00,2.652318278193383,2.8056700137349817,2.650984784840848,2.756330759691163,163381,2.5789299730745734
2014-07-15 00:00:00+00:00,2.7576642530436986,2.8203384406128738,2.5349708631702472,2.726993905935379,332889,2.590257923390481
2014-07-16 00:00:00+00:00,2.725660412582843,2.860343241188943,2.714992465762558,2.744329319518342,215465,2.6016199515161746
2014-07-17 00:00:00+00:00,2.744329319518342,2.788334600152018,2.3962875545065407,2.4709631822485365,385197,2.6130155843346548
2014-07-18 00:00:00+00:00,2.472296675601072,2.8323398807856943,2.461628728780787,2.8136709738501957,285602,2.624444343828473
2014-07-20 00:00:00+00:00,2.799002546972303,2.8043365203824457,2.783000626741876,2.8043365203824457,1229,2.6359057471783163
2014-07-21 00:00:00+00:00,2.8043365203824457,2.8243389206704803,2.693656572121988,2.7749996666266616,219029,2.6473993068631505
2014-07-22 00:00:00+00:00,2.777666653331733,2.95902174927658,2.7749996666266616,2.888346601592191,199885,2.6589245307618325
2014-07-23 00:00:00+00:00,2.8870131082396555,3.0857036177674653,2.880345641476977,3.064367724126895,208631,2.670480922256154
2014-07-24 00:00:00+00:00,3.064367724126895,3.128375405048605,2.955021269218973,2.967022709391794,211488,2.6820679803352485
2014-07-25 00:00:00+00:00,2.9683562027443293,2.991025589737436,2.8416743342534434,2.939019348988545,207755,2.6936851997012834
2014-07-27 00:00:00+00:00,2.929684895520796,2.9576882559240443,2.8896800949447266,2.905682015175154,1280,2.705332070876399
2014-07-28 00:00:00+00:00,2.905682015175154,3.016361963435612,2.796335560267232,2.9576882559240443,209588,2.7170080803108045
2014-07-29 00:00:00+00:00,2.9563547625715088,3.0550332706591456,2.900348041765012,2.945686815751224,220067,2.7287127104919757
2014-07-30 00:00:00+00:00,2.9483538024562947,3.0843701244149297,2.9256844154631887,3.000360043205185,274628,2.7404454400548874
2014-07-31 00:00:00+00:00,2.999026549852649,3.01102799002547,2.5443053166379968,2.622981424437599,424945,2.752205743893206
2014-08-01 00:00:00+00:00,2.622981424437599,2.648317798135776,2.361616727340614,2.4816311290688216,460625,2.7639930932713797
2014-08-03 00:00:00+00:00,2.497633049299249,2.5403048365803893,2.497633049299249,2.5216359296448907,1516,2.775806955937549
2014-08-04 00:00:00+00:00,2.522969422997426,2.725660412582843,2.466962702190929,2.617647451027457,250547,2.7876467962372136
2014-08-05 00:00:00+00:00,2.618980944379992,2.6429838247256336,2.38428611433372,2.517635449587284,356256,2.7995120752275833
2014-08-06 00:00:00+00:00,2.517635449587284,2.594978064034351,2.33227987358483,2.493632569241642,292155,2.811402250792528
2014-08-07 00:00:00+00:00,2.4962995559467136,2.601645530797029,2.325612406822152,2.4029550212692192,329937,2.8233167777580865
2014-08-08 00:00:00+00:00,2.4056220079742903,2.5709751836887094,2.2496032857276207,2.504300516061928,314132,2.8352551080084236
2014-08-10 00:00:00+00:00,2.502967022709392,2.562974223573496,2.501633529356856,2.548305796695604,1656,2.8472166906021803
2014-08-11 00:00:00+00:00,2.546972303343068,2.7363283594031285,2.5149684628822127,2.680321638596632,177544,2.859200971889159
2014-08-12 00:00:00+00:00,2.680321638596632,2.733661372698057,2.5523062767532103,2.6683201984238107,220423,2.8712073956272413
2014-08-13 00:00:00+00:00,2.6696536917763467,2.905682015175154,2.6536517715459187,2.877678654771906,202240,2.8832354030994836
2014-08-14 00:00:00+00:00,2.877678654771906,3.0403648437812536,2.852342281073729,3.013694976730541,175189,2.8952844332313177
2014-08-15 00:00:00+00:00,3.013694976730541,3.145710818631569,2.8936805750023336,3.1017055379978933,361488,2.9073539227077703
2014-08-17 00:00:00+00:00,3.12704191169607,3.183048632502567,3.12704191169607,3.1683802056246746,3124,2.919443306090652
2014-08-18 00:00:00+00:00,3.1670467122721395,3.2790601538851325,3.132375885106213,3.267058713712312,156691,2.931552015935612
2014-08-19 00:00:00+00:00,3.265725220359777,3.3910735954981264,3.264391727007241,3.3564027683322,151334,2.9436794829090145
2014-08-20 00:00:00+00:00,3.3564027683322,3.423077435958981,3.328399407928952,3.4057420223760184,162462,2.9558251359045564
2014-08-21 00:00:00+00:00,3.404408529023483,3.436412369484338,3.3497353015695217,3.4324118894267315,144853,2.9679884021595417
2014-08-22 00:00:00+00:00,3.4324118894267315,3.5004200504060488,3.3697377018575567,3.4804176501180137,211187,2.980168707370766
2014-08-25 00:00:00+00:00,3.4817511434705497,3.593764585083544,3.4777506634129427,3.5270899174567614,168863,2.9923654758099167
2014-08-26 00:00:00+00:00,3.5270899174567614,3.579096158205651,3.5044205304636558,3.565761224680295,147148,3.0045781304384485
2014-08-27 00:00:00+00:00,3.5644277313277595,3.585763624968329,3.5137549839314053,3.556426771212545,127957,3.01680609302183
2014-08-28 00:00:00+00:00,3.557760264565081,3.5817631449107226,3.465749223240122,3.568428211385366,166329,3.029048784243132
2014-08-29 00:00:00+00:00,3.569761704737902,3.633769385659612,3.5057540238161917,3.595098078436079,167175,3.04130562381586
2014-08-31 00:00:00+00:00,3.595098078436079,3.611099998666506,3.584430131615794,3.6097665053139703,476,3.053576030595984
2014-09-01 00:00:00+00:00,3.6097665053139703,3.6284354122494697,3.5804296515581866,3.615100478724113,12177,3.0658594226931
2014-09-02 00:00:00+00:00,3.617767465429185,3.687109119761038,3.589764105025937,3.668440212825539,182598,3.078155217580651
2014-09-03 00:00:00+00:00,3.669773706178075,3.781787147791068,3.5084210105212628,3.551092797802403,265025,3.0904628322051533
2014-09-04 00:00:00+00:00,3.5524262911549385,3.713778986811751,3.475083676707871,3.549759304449868,270758,3.1027816830943653
2014-09-05 00:00:00+00:00,3.551092797802403,3.663106239415397,3.4524142897147656,3.6564387726527183,280621,3.1151111864643446
2014-09-07 00:00:00+00:00,3.636436372364684,3.6417703457748263,3.621767945486792,3.639103359069755,1269,3.1274507583253293
2014-09-08 00:00:00+00:00,3.6377698657172193,3.735114880452321,3.577762664853116,3.669773706178075,204187,3.13979981458639
2014-09-09 00:00:00+00:00,3.668440212825539,3.7644517342081047,3.459081756477444,3.50308703711112,381331,3.1521577711587976
2014-09-10 00:00:00+00:00,3.50308703711112,3.688442613113574,3.467082716592658,3.6671067194730034,245116,3.1645240440580653
2014-09-11 00:00:00+00:00,3.6671067194730034,3.692443093171181,3.4950860769959062,3.6671067194730034,249386,3.1768980495045844
2014-09-12 00:00:00+00:00,3.665773226120468,3.68044165299836,3.4777506634129427,3.5230894373991544,83952,3.189279204022848
2014-09-14 00:00:00+00:00,3.4817511434705497,3.520422450694084,3.447080316304623,3.461748743182516,849,3.2016669245391722
2014-09-15 00:00:00+00:00,3.4217439426064464,3.540424850982118,3.2310543931938502,3.3217319411662736,285540,3.2140606284778968
2014-09-16 00:00:00+00:00,3.323065434518809,3.529756904161833,3.1977170593804587,3.484418130175621,298971,3.2264597338560153
2014-09-17 00:00:00+00:00,3.483084636823085,3.623101438839328,3.3844061287354483,3.529756904161833,278072,3.2388636593761846
2014-09-18 00:00:00+00:00,3.529756904161833,3.745782827272606,3.5004200504060488,3.721779946926965,207525,3.2512718245180836
2014-09-19 00:00:00+00:00,3.723113440279501,3.808457014841781,3.5804296515581866,3.6297689056020057,273433,3.263683649628084
2014-09-21 00:00:00+00:00,3.664439732767932,3.665773226120468,3.633769385659612,3.663106239415397,1309,3.2760985560071854
2014-09-22 00:00:00+00:00,3.661772746062861,3.665773226120468,3.3657372217999493,3.4124094891386965,294321,3.2885159659971945
