ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2014-01-02 00:00:00+00:00,35,1,382206,1837.75,1840.75,1821.75,1828.0,1221896,ES.v.0
2014-01-03 00:00:00+00:00,35,1,382206,1827.75,1833.0,1820.5,1823.25,957217,ES.v.0
2014-01-05 00:00:00+00:00,35,1,382206,1824.0,1828.0,1823.75,1827.0,9365,ES.v.0
2014-01-06 00:00:00+00:00,35,1,382206,1827.25,1832.5,1817.25,1820.5,1357773,ES.v.0
2014-01-07 00:00:00+00:00,35,1,382206,1820.75,1834.75,1820.0,1830.5,1146453,ES.v.0
2014-01-08 00:00:00+00:00,35,1,382206,1830.25,1834.75,1825.5,1830.5,1331638,ES.v.0
2014-01-09 00:00:00+00:00,35,1,382206,1830.75,1839.0,1824.25,1833.0,1320572,ES.v.0
2014-01-10 00:00:00+00:00,35,1,382206,1832.75,1842.5,1826.25,1838.5,1451984,ES.v.0
2014-01-12 00:00:00+00:00,35,1,382206,1838.5,1838.75,1837.0,1838.25,6012,ES.v.0
2014-01-13 00:00:00+00:00,35,1,382206,1838.25,1838.25,1809.5,1816.0,1710330,ES.v.0
2014-01-14 00:00:00+00:00,35,1,382206,1815.75,1834.25,1812.75,1833.0,1589270,ES.v.0
2014-01-15 00:00:00+00:00,35,1,382206,1833.0,1845.75,1831.5,1842.25,1254349,ES.v.0
2014-01-16 00:00:00+00:00,35,1,382206,1842.5,1843.75,1834.5,1836.25,950744,ES.v.0
2014-01-17 00:00:00+00:00,35,1,382206,1836.0,1842.75,1829.25,1833.75,1152476,ES.v.0
2014-01-20 00:00:00+00:00,35,1,382206,1834.0,1834.25,1833.5,1833.75,1974,ES.v.0
2014-01-21 00:00:00+00:00,35,1,382206,1833.75,1844.0,1826.25,1836.5,1245797,ES.v.0
2014-01-22 00:00:00+00:00,35,1,382206,1836.25,1844.0,1834.75,1843.25,946516,ES.v.0
2014-01-23 00:00:00+00:00,35,1,382206,1843.25,1843.25,1813.75,1823.5,1802883,ES.v.0
2014-01-24 00:00:00+00:00,35,1,382206,1823.75,1828.0,1780.0,1780.25,2554963,ES.v.0
2014-01-26 00:00:00+00:00,35,1,382206,1781.75,1783.0,1776.25,1780.75,31783,ES.v.0
2014-01-27 00:00:00+00:00,35,1,382206,1780.5,1792.0,1767.0,1775.5,2736814,ES.v.0
