ts_event,open,high,low,close
2014-01-02 00:00:00+00:00,69.10794862894828,69.80215203054495,68.89968760846928,69.42034015966678
2014-01-03 00:00:00+00:00,69.42034015966678,70.01041305102395,69.10794862894828,69.17736896910795
2014-01-05 00:00:00+00:00,69.17736896910795,69.17736896910795,68.65671641791045,68.89968760846928
2014-01-06 00:00:00+00:00,68.89968760846928,70.35751475182228,68.86497743838945,70.18396390142311
2014-01-07 00:00:00+00:00,70.21867407150295,70.5657757723013,69.97570288094411,70.28809441166261
2014-01-08 00:00:00+00:00,70.28809441166261,70.32280458174245,68.30961471711211,68.62200624783061
2014-01-09 00:00:00+00:00,68.62200624783061,69.17736896910795,68.20548420687261,68.69142658799028
2014-01-10 00:00:00+00:00,68.69142658799028,71.74592155501563,68.69142658799028,71.64179104477611
2014-01-12 00:00:00+00:00,71.43353002429713,71.8153418951753,71.43353002429713,71.8153418951753
2014-01-13 00:00:00+00:00,71.78063172509546,72.5442554668518,71.43353002429713,72.19715376605346
2014-01-14 00:00:00+00:00,72.2318639361333,72.33599444637278,71.01700798333911,71.08642832349878
2014-01-15 00:00:00+00:00,71.08642832349878,71.43353002429713,69.94099271086428,70.49635543214163
2014-01-16 00:00:00+00:00,70.4616452620618,71.43353002429713,70.35751475182228,71.25997917389795
2014-01-17 00:00:00+00:00,71.25997917389795,71.88476223533496,70.9822978132593,71.57237070461645
2014-01-20 00:00:00+00:00,71.88476223533496,71.88476223533496,71.53766053453661,71.57237070461645
2014-01-21 00:00:00+00:00,71.57237070461645,71.60708087469628,70.42693509198195,71.12113849357861
2014-01-22 00:00:00+00:00,71.12113849357861,71.12113849357861,69.83686220062478,69.90628254078445
2014-01-23 00:00:00+00:00,69.87157237070461,72.99548767788963,69.87157237070461,72.33599444637278
2014-01-24 00:00:00+00:00,72.30128427629296,74.93925720236028,72.09302325581395,73.65498090940645
2014-01-26 00:00:00+00:00,73.51614022908713,73.75911141964595,73.44671988892746,73.5855605692468
2014-01-27 00:00:00+00:00,73.5855605692468,73.62027073932663,72.50954529677195,72.82193682749045
2014-01-28 00:00:00+00:00,72.82193682749045,73.65498090940645,72.05831308573411,72.71780631725096
2014-01-29 00:00:00+00:00,72.68309614717113,75.07809788267963,72.37070461645261,74.3144741409233
2014-01-30 00:00:00+00:00,74.3144741409233,74.59215550156196,73.5855605692468,74.38389448108296
2014-01-31 00:00:00+00:00,74.34918431100313,75.5640402637973,74.14092329052411,75.42519958347796
