ts_event,close,high,low,open
2014-01-02,1.3040643076952594,1.3973724732988118,1.279723989107486,1.3973724732988118
2014-01-03,1.235103499362393,1.3405818647958276,1.2269895408553084,1.3405818647958276
2014-01-06,1.2107606625077065,1.2635006154596486,1.158020709555763,1.2188746204679464
2014-01-07,1.3405807945453347,1.3608649155151578,1.247272600020771,1.275670678894367
2014-01-08,1.3405807945453347,1.3892629943887538,1.2918985947019175,1.3486947524491109
2014-01-09,1.2472682230856031,1.4014302809147494,1.2107561974834022,1.4014302809147494
2014-01-10,1.275666265390432,1.3162344948345022,1.2026422143281017,1.2878364247079033
2014-01-13,1.1215059743797693,1.3324641984527061,1.076881535461506,1.2634978902871608
2014-01-14,1.3608594996777013,1.3689734545328065,1.1620730222528957,1.1783009319631061
2014-01-15,1.5353100999745608,1.5718221341452203,1.421717792589885,1.4420019121115617
2014-01-16,1.531256679778852,1.5555970088206061,1.4988008442839573,1.543426844299729
2014-01-17,1.4501159730600723,1.535310204207274,1.4176601435302059,1.5069121271582062
2014-01-21,1.5231364499791717,1.563704679315464,1.4014302143915425,1.563704679315464
2014-01-22,1.506908487160861,1.5312503532228625,1.4703964618572252,1.506908487160861
2014-01-23,1.4785166932465545,1.4785166932465545,1.3811522821059126,1.4420046521739631
2014-01-24,1.1985896903939723,1.4420022250676405,1.1945319378545587,1.4176603525686104
2014-01-27,1.064710782397329,1.2269868265357138,0.9957444695648995,1.2188728695708881
2014-01-28,0.9795157628556264,1.0038576323749109,0.8983777453703188,0.9389475279024543
2014-01-29,0.8699752285775822,0.9511132201722918,0.8172353019042535,0.8618612746602669
2014-01-30,1.0403688381698621,1.089051026780802,0.9632870296587613,1.0363110863646088
2014-01-31,1.0728203006703998,1.1417881394108156,0.9227160129345219,0.9267722163528679
2014-02-03,0.7766697981355924,1.0931063252135211,0.7239298610963466,1.0403679357530493
2014-02-04,0.8294079994134544,0.8659200208633739,0.760440159973124,0.8010099324611377
2014-02-05,0.841581649408842,0.8821498845138501,0.7077036879201706,0.8010134143038354
2014-02-06,0.9957437256739402,0.9997999301520514,0.8537518076765289,0.8537518076765289
2014-02-07,1.1864151477713656,1.1904728995036056,1.0241406727952769,1.0849930205692428
2014-02-10,1.2148185458395027,1.2391604225831978,1.1499084221024054,1.1864204634282378
2014-02-11,1.3892566493553125,1.4298264210506473,1.2594364750873306,1.275664383765466
2014-02-12,1.4460563044738413,1.4703966232275432,1.4136004826972237,1.4257706420740746
2014-02-13,1.5515371701656522,1.5637073316591488,1.3446366868811002,1.3649208052299335
2014-02-14,1.5799334272160472,1.6083314988917983,1.5028531680359867,1.5393651955589298
2014-02-18,1.588048301252423,1.6245603310651164,1.547480067051175,1.5961622576084566
2014-02-19,1.5393599496613954,1.624554134062193,1.5069041379401724,1.5596440581980218
2014-02-20,1.588048301252423,1.62050257909763,1.4744560074257882,1.539366110695141
2014-02-21,1.531256679778852,1.6570191733730284,1.5271989265522825,1.6326788443312725
2014-02-24,1.588048301252423,1.6610723608778115,1.5150242416270328,1.5150242416270328
2014-02-25,1.5474819647155111,1.6164482813370022,1.5109699301573318,1.612392076421262
2014-02-26,1.5596475810659391,1.616443717692179,1.502851444439701,1.5555898298334063
2014-02-27,1.6772949557353973,1.6854089091622269,1.543417045560289,1.5555872019113421
2014-02-28,1.6935273816897984,1.7340971655139508,1.5271951369583086,1.669187058974321
2014-03-03,1.5353100999745608,1.5718221341452203,1.417660040138081,1.5109697755801965
2014-03-04,1.7259868778352943,1.7665551241518838,1.6732469195602058,1.693531042718504
2014-03-05,1.7462691534765313,1.7746672318689138,1.7178710750841475,1.7584393163363516
2014-03-06,1.766550536490551,1.7949486096370537,1.7340962589997986,1.766550536490551
2014-03-07,1.721923638740192,1.8152333562660428,1.6610712918593438,1.8071194004995006
2014-03-10,1.6975852650215943,1.746267458464433,1.6407891147417795,1.7138131786955506
2014-03-11,1.665130232012189,1.7746663338544097,1.6245619932168942,1.72192638535724
2014-03-12,1.6894757467485269,1.7057036653081885,1.5555977400005532,1.60428149567954
2014-03-13,1.4906849874786356,1.734099079187427,1.4379465830507294,1.730041326490381
2014-03-14,1.4014320846051354,1.510968175079913,1.3892603761664168,1.4622844364829333
2014-03-17,1.5718230163157618,1.6123928053853618,1.4704008650105824,1.4987989435696967
2014-03-18,1.7624890826498825,1.7787169894348638,1.579929000264767,1.579929000264767
2014-03-19,1.7016422557261723,1.803064400223172,1.6083340684984262,1.7340980848031835
2014-03-20,1.8152344249454881,1.8558026591152503,1.661072349458316,1.6854142185075336
2014-03-21,1.7406688103125,1.9158654433696676,1.7121485727670427,1.883269998039787
2014-03-24,1.7284523142106614,1.842534877076057,1.606222440075118,1.7854928185247718
2014-03-25,1.8180845836516986,1.8506800375780168,1.69992839452397,1.7569688846582405
2014-03-26,1.63881468900632,1.915869838715823,1.63881468900632,1.8873480385592012
2014-03-27,1.5858470825335016,1.6551100892022503,1.5084352125678273,1.6306650535482228
2014-03-28,1.6428886396280349,1.7365982429992537,1.5817729375769993,1.6306661209125752
2014-03-31,1.756970861189884,1.8140129131736202,1.7162280925813531,1.7365994768856186
2014-04-01,1.9321712683496344,1.9321712683496344,1.7814211221470349,1.7854947783201316
2014-04-02,1.9403084580664514,1.9851264122535246,1.8832679906415102,1.9729038990156562
2014-04-03,1.8669782395027985,1.9932833092899975,1.822160261377116,1.9606878509305896
2014-04-04,1.5817731319117865,1.9688356234886912,1.5410303661613274,1.9443905857331696
2014-04-07,1.467695373486028,1.6021493279878543,1.4106548670563661,1.5206622241295245
2014-04-08,1.5980733975347352,1.6184447839383145,1.4513969286495148,1.4962149112796825
2014-04-09,1.7936417725486247,1.7977169824451713,1.6021488718148937,1.646966855253805
2014-04-10,1.451391537354207,1.8180825732702324,1.426946504450859,1.7936359861303048
2014-04-11,1.2884236935862143,1.4676940624997854,1.276199618856883,1.353613059939976
2014-04-14,1.4310271400089387,1.4839939938907543,1.3291686425178588,1.3821354963996744
2014-04-15,1.504360036454243,1.54102914425429,1.2599003539451212,1.4554684107997706
2014-04-16,1.6469688386402739,1.6510424948492624,1.4839946140076035,1.5858531158436742
2014-04-17,1.6265892666323043,1.6836297532275626,1.5002857760961452,1.5776976430130387
2014-04-21,1.6836308237268376,1.6999285508627036,1.5980700876187457,1.6388144054584128
