ts_event,open,high,low,close
2014-01-02 00:00:00+00:00,49.31627701808557,50.68372298191443,49.272165857962065,50.242611380679314
2014-01-03 00:00:00+00:00,50.242611380679314,50.992501102778995,50.02205558006175,50.242611380679314
2014-01-05 00:00:00+00:00,50.154389060432294,50.1985002205558,49.71327745919717,49.88972209969122
2014-01-06 00:00:00+00:00,49.93383325981473,51.56594618438465,49.8014997794442,51.30127922364358
2014-01-07 00:00:00+00:00,51.257168063520076,51.83061314512572,51.036612262902516,51.56594618438465
2014-01-08 00:00:00+00:00,51.610057344508164,51.610057344508164,49.88972209969122,50.242611380679314
2014-01-09 00:00:00+00:00,50.28672254080282,50.904278782531975,49.93383325981473,50.63961182179091
2014-01-10 00:00:00+00:00,50.63961182179091,53.7273930304367,50.63961182179091,53.59505955006617
2014-01-12 00:00:00+00:00,53.462726069695634,53.81561535068372,53.462726069695634,53.81561535068372
2014-01-13 00:00:00+00:00,53.81561535068372,54.521393912659896,53.37450374944861,54.16850463167181
2014-01-14 00:00:00+00:00,54.16850463167181,54.344949272165856,53.02161446846052,53.06572562858404
2014-01-15 00:00:00+00:00,53.06572562858404,53.462726069695634,52.00705778561976,52.492280546978385
2014-01-16 00:00:00+00:00,52.492280546978385,53.771504190560215,52.404058226731365,53.59505955006617
2014-01-17 00:00:00+00:00,53.59505955006617,54.1243934715483,53.15394794883106,54.08028231142479
2014-01-20 00:00:00+00:00,54.03617115130128,54.08028231142479,53.771504190560215,53.859726510807235
2014-01-21 00:00:00+00:00,53.859726510807235,53.90383767093074,52.71283634759594,53.683281870313195
2014-01-22 00:00:00+00:00,53.639170710189674,53.639170710189674,52.271724746360825,52.359947066607845
2014-01-23 00:00:00+00:00,52.315835906484345,55.27128363475959,52.315835906484345,54.87428319364799
2014-01-24 00:00:00+00:00,54.830172033524484,56.947507719453014,54.60961623290692,56.19761799735333
2014-01-26 00:00:00+00:00,56.10939567710631,56.37406263784738,56.021173356859286,56.19761799735333
2014-01-27 00:00:00+00:00,56.19761799735333,56.24172915747684,55.006616674018524,55.31539479488311
2014-01-28 00:00:00+00:00,55.31539479488311,55.88883987648875,54.56550507278342,55.05072783414203
2014-01-29 00:00:00+00:00,55.006616674018524,57.60917512130569,54.78606087340096,56.991618879576535
2014-01-30 00:00:00+00:00,56.991618879576535,57.34450816056462,56.06528451698279,56.81517423908249
2014-01-31 00:00:00+00:00,56.81517423908249,58.09439788266432,56.50639611821791,58.050286722540804
2014-02-02 00:00:00+00:00,57.74150860167623,57.74150860167623,57.52095280105867,57.56506396118218
2014-02-03 00:00:00+00:00,57.56506396118218,59.77062196735774,57.2562858403176,59.37362152624615
2014-02-04 00:00:00+00:00,59.41773268636965,59.68239964711072,58.53550948389943,58.66784296426996
2014-02-05 00:00:00+00:00,58.66784296426996,59.68239964711072,57.78561976179974,58.050286722540804
2014-02-06 00:00:00+00:00,58.050286722540804,58.226731363034844,57.03573003970004,57.34450816056462
2014-02-07 00:00:00+00:00,57.388619320688136,59.153065725628586,56.15350683722981,58.09439788266432
2014-02-09 00:00:00+00:00,57.96206440229378,58.138509042787824,57.87384208204676,58.09439788266432
2014-02-10 00:00:00+00:00,58.09439788266432,58.66784296426996,57.87384208204676,58.270842523158365
2014-02-11 00:00:00+00:00,58.270842523158365,58.314953683281864,56.81517423908249,57.12395235994706
2014-02-12 00:00:00+00:00,57.12395235994706,57.2562858403176,55.800617556241725,56.32995147772386
2014-02-13 00:00:00+00:00,56.32995147772386,57.82973092192325,56.32995147772386,57.56506396118218
2014-02-14 00:00:00+00:00,57.56506396118218,58.270842523158365,57.12395235994706,57.34450816056462
2014-02-17 00:00:00+00:00,57.388619320688136,57.388619320688136,57.12395235994706,57.2562858403176
2014-02-18 00:00:00+00:00,57.2562858403176,58.53550948389943,56.991618879576535,58.270842523158365
2014-02-19 00:00:00+00:00,58.270842523158365,59.153065725628586,57.388619320688136,57.60917512130569
2014-02-20 00:00:00+00:00,57.60917512130569,58.53550948389943,56.55050727834142,57.03573003970004
2014-02-21 00:00:00+00:00,56.991618879576535,57.34450816056462,56.28584031760035,57.300397000441116
2014-02-23 00:00:00+00:00,57.2562858403176,57.300397000441116,57.079841199823555,57.212174680194096
2014-02-24 00:00:00+00:00,57.212174680194096,57.6532862814292,56.55050727834142,56.947507719453014
2014-02-25 00:00:00+00:00,56.947507719453014,58.0061755624173,56.90339655932951,57.78561976179974
2014-02-26 00:00:00+00:00,57.74150860167623,58.844287604764,57.47684164093516,58.71195412439347
2014-02-27 00:00:00+00:00,58.66784296426996,59.505955006616674,58.49139832377591,59.241288045875606
2014-02-28 00:00:00+00:00,59.241288045875606,59.55006616674019,57.69739744155271,58.88839876488752
2014-03-02 00:00:00+00:00,60.43228936921041,60.476400529333915,59.814733127481254,59.9911777679753
2014-03-03 00:00:00+00:00,55.53595059550066,55.800617556241725,54.60961623290692,55.53595059550066
2014-03-04 00:00:00+00:00,55.53595059550066,55.53595059550066,53.3303925893251,53.639170710189674
2014-03-05 00:00:00+00:00,53.639170710189674,53.99205999117777,52.88928098808998,53.50683722981915
2014-03-06 00:00:00+00:00,53.50683722981915,53.639170710189674,52.404058226731365,52.71283634759594
2014-03-07 00:00:00+00:00,52.71283634759594,53.15394794883106,50.816056462284955,51.43361270401412
2014-03-09 00:00:00+00:00,51.56594618438465,51.610057344508164,51.3895015438906,51.47772386413762
2014-03-10 00:00:00+00:00,51.47772386413762,52.00705778561976,51.08072342302603,51.698279664755184
2014-03-11 00:00:00+00:00,51.698279664755184,52.271724746360825,51.30127922364358,52.00705778561976
2014-03-12 00:00:00+00:00,51.96294662549625,53.3303925893251,51.87472430524923,52.80105866784296
2014-03-13 00:00:00+00:00,52.75694750771945,54.78606087340096,52.095280105866784,54.56550507278342
2014-03-14 00:00:00+00:00,54.56550507278342,55.53595059550066,54.03617115130128,54.30083811204235
2014-03-16 00:00:00+00:00,54.38906043228937,54.741949713277464,54.21261579179533,54.69783855315394
2014-03-17 00:00:00+00:00,54.69783855315394,54.741949713277464,53.462726069695634,53.59505955006617
2014-03-18 00:00:00+00:00,53.59505955006617,54.38906043228937,53.41861490957213,54.03617115130128
2014-03-19 00:00:00+00:00,53.99205999117777,54.38906043228937,50.330833700926334,51.213056903396556
2014-03-20 00:00:00+00:00,51.213056903396556,51.56594618438465,50.55138950154389,51.124834583149536
2014-03-21 00:00:00+00:00,51.124834583149536,51.43361270401412,50.63961182179091,51.30127922364358
2014-03-23 00:00:00+00:00,51.213056903396556,51.213056903396556,50.86016762240847,50.948389942655496
2014-03-24 00:00:00+00:00,50.948389942655496,51.3895015438906,50.11027790030877,51.036612262902516
2014-03-25 00:00:00+00:00,51.036612262902516,51.47772386413762,50.63961182179091,50.992501102778995
2014-03-26 00:00:00+00:00,50.948389942655496,52.492280546978385,50.68372298191443,52.22761358623732
2014-03-27 00:00:00+00:00,52.22761358623732,52.58050286722541,51.521835024261144,52.183502426113805
2014-03-28 00:00:00+00:00,52.183502426113805,52.44816938685487,51.036612262902516,51.168945743273056
2014-03-30 00:00:00+00:00,51.168945743273056,51.168945743273056,50.992501102778995,51.036612262902516
2014-03-31 00:00:00+00:00,51.036612262902516,51.43361270401412,50.242611380679314,51.30127922364358
2014-04-01 00:00:00+00:00,51.30127922364358,51.345390383767096,50.68372298191443,50.992501102778995
2014-04-02 00:00:00+00:00,50.948389942655496,51.036612262902516,49.4044993383326,49.53683281870313
2014-04-03 00:00:00+00:00,49.49272165857962,50.154389060432294,49.448610498456105,49.62505513895015
2014-04-04 00:00:00+00:00,49.669166299073666,51.91883546537274,49.051610057344504,51.87472430524923
2014-04-06 00:00:00+00:00,51.74239082487869,52.00705778561976,51.74239082487869,51.91883546537274
2014-04-07 00:00:00+00:00,51.87472430524923,52.71283634759594,51.65416850463167,52.095280105866784
2014-04-08 00:00:00+00:00,52.095280105866784,52.977503308337006,51.87472430524923,52.75694750771945
