ts_event,open,high,low,close,volume,Normalized Range,Squared Returns,Close-to-Open Returns,Log Returns,High-Low / Close Ratio,ROC,OBV,Volume Rate of Change,normalized_volatility
2014-01-28 00:00:00+00:00,0.3760451254150498,0.6427437959221773,0.3653771785947647,0.581403101705538,297799,0.4770642201834862,0.042721363623193,0.5460992907801419,0.4392875740152884,0.4770642201834862,55.16014234875445,-570614.0,-32.74501965938784,
2014-01-29 00:00:00+00:00,0.581403101705538,0.6627461962102119,0.2640316838020562,0.4493872598045099,396611,0.8872403560830862,0.0174281825128372,-0.2270642201834862,-0.2575593129966726,0.8872403560830862,-22.706422018348626,-967225.0,33.18076957948146,
2014-01-30 00:00:00+00:00,0.4480537664519742,0.7067514768438878,0.3533757384219439,0.6067394754037152,314469,0.5824175824175822,0.0247597197539787,0.3541666666666669,0.3002144885985887,0.5824175824175822,35.01483679525224,-652756.0,-20.71097372488408,
2014-01-31 00:00:00+00:00,0.6054059820511795,0.6827485964982465,0.3973810190556199,0.5894040618207518,324859,0.4841628959276021,0.0003005165640923,-0.026431718061674,-0.0289875368732525,0.4841628959276021,-2.8571428571428785,-977615.0,3.303982268522493,
2014-02-02 00:00:00+00:00,0.5827365950580736,0.6667466762678188,0.5827365950580736,0.6574122228000694,1348,0.127789046653144,0.0046251099597887,0.1281464530892449,0.1091992919649922,0.127789046653144,11.538461538461556,-976267.0,-99.58505074509247,
2014-02-03 00:00:00+00:00,0.6560787294475336,0.6627461962102119,0.1093464549079222,0.2026909895854169,437792,2.7302631578947376,0.2067713999362544,-0.6910569105691058,-1.176628653196414,2.7302631578947376,-69.16835699797161,-1414059.0,32377.151335311573,
2014-02-04 00:00:00+00:00,0.2000240028803456,0.3680441652998359,0.1426837887213132,0.2613646970969849,323661,0.8622448979591837,0.003442603953153,0.3066666666666665,0.2542341383842406,0.8622448979591837,28.94736842105261,-1090398.0,-26.069686060960457,
2014-02-05 00:00:00+00:00,0.2600312037444493,0.3120374444933392,0.0386713072235334,0.2466962702190929,356890,1.1081081081081088,0.000215162747072,-0.0512820512820514,-0.0577588341521922,1.1081081081081088,-5.612244897959178,-1447288.0,10.266606109478744,
2014-02-06 00:00:00+00:00,0.2453627768665573,0.504060487258471,0.2293608566361296,0.460055206624795,266827,0.5971014492753624,0.0455220357441724,0.8750000000000002,0.6231885919530352,0.5971014492753624,86.48648648648654,-1180461.0,-25.23550673877105,2.99
2014-02-07 00:00:00+00:00,0.460055206624795,0.8374338253923804,0.3987145124081557,0.8374338253923804,367354,0.5238853503184713,0.1424146219029305,0.8202898550724638,0.5989957494368389,0.5238853503184713,82.02898550724638,-813107.0,37.67497292253033,2.99
2014-02-09 00:00:00+00:00,0.8294328652771666,0.8481017722126656,0.8200984118094171,0.8227653985144884,1605,0.0340356564019449,0.000215162747072,-0.0080385852090033,-0.0176711425628109,0.0340356564019449,-1.751592356687902,-814712.0,-99.56309173168115,2.99
2014-02-10 00:00:00+00:00,0.8227653985144884,0.9441132935952312,0.7774266245282767,0.9307783600698752,204042,0.1790830945558736,0.0116667998639654,0.1312803889789305,0.123350078856985,0.1790830945558736,13.128038897893058,-610670.0,12612.897196261682,2.99
2014-02-11 00:00:00+00:00,0.9321118534224108,1.1801416169940393,0.9321118534224108,1.1067994826045793,249545,0.2240963855421686,0.0309834355783772,0.1874105865522174,0.173206598028271,0.2240963855421686,18.91117478510027,-361125.0,22.30080081551837,2.99
2014-02-12 00:00:00+00:00,1.1067994826045793,1.2201464175701084,1.096131535784294,1.1508047632382552,251419,0.107763615295481,0.0019364647236485,0.0397590361445782,0.0389889902927841,0.107763615295481,3.975903614457821,-109706.0,0.7509667595022942,2.99
2014-02-13 00:00:00+00:00,1.1494712698857197,1.340160819298316,1.0241228947473695,1.3068234854849248,287896,0.2418367346938779,0.0243418416914834,0.1368909512761019,0.1271378805811896,0.2418367346938779,13.557358053302432,178190.0,14.50845003758666,2.99
2014-02-14 00:00:00+00:00,1.3068234854849248,1.4041685002200264,1.2441492979157498,1.3668306863490287,211740,0.1170731707317073,0.0036008641555449,0.0459183673469389,0.0448953199078911,0.1170731707317073,4.591836734693897,389930.0,-26.452607886181124,2.99
2014-02-17 00:00:00+00:00,1.3948340467522768,1.409502473630169,1.3774986331693135,1.3881665799895988,642,0.0230547550432277,0.0004552203574417,-0.0047801147227532,0.0154891770424603,0.0230547550432277,1.5609756097560892,390572.0,-99.69679795976198,2.99
2014-02-18 00:00:00+00:00,1.3881665799895988,1.4935125548399142,1.3294928724780306,1.4161699403928472,205567,0.1158192090395481,0.0007841881938742,0.0201729106628241,0.0199721331869151,0.1158192090395481,2.0172910662824184,596139.0,31919.78193146417,2.99
2014-02-19 00:00:00+00:00,1.4148364470403116,1.4655091944366658,1.2828206051392834,1.3428278060033871,276690,0.1360476663356505,0.0053790686768016,-0.0508953817153629,-0.0531783090833218,0.1360476663356505,-5.178907721280599,319449.0,34.59845208618115,2.99
2014-02-20 00:00:00+00:00,1.3414943126508514,1.4521742609113093,1.2454827912682855,1.4188369270979184,268976,0.1456766917293232,0.0057773864895631,0.0576540755467197,0.0550597771830273,0.1456766917293232,5.660377358490561,588425.0,-2.7879576421265675,2.99
2014-02-21 00:00:00+00:00,1.4201704204504542,1.5041805016601992,1.365497192996493,1.3814991132269203,186019,0.1003861003861003,0.0013941123446652,-0.027230046948357,-0.0266682470821615,0.1003861003861003,-2.6315789473684386,402406.0,-30.8417851406817,2.99
2014-02-23 00:00:00+00:00,1.3921670600472056,1.405501993572562,1.3814991132269203,1.39083356669467,672,0.0172579098753596,8.71320215415853e-05,-0.0009578544061301,0.0067340321813443,0.0172579098753596,0.6756756756756964,403078.0,-99.63874657965046,2.99
2014-02-24 00:00:00+00:00,1.393500553399741,1.582856609459802,1.3348268458881734,1.505513995012735,205124,0.1647475642161205,0.0131516006392148,0.0803827751196174,0.0792311091488897,0.1647475642161205,8.245445829338452,608202.0,30424.40476190476,2.99
2014-02-25 00:00:00+00:00,1.508180981717806,1.560187222466696,1.4068354869250976,1.5201824218906268,234789,0.1008771929824561,0.000215162747072,0.0079575596816976,0.0096959772388791,0.1008771929824561,0.9743135518157536,842991.0,14.4619839706714,2.99
2014-02-26 00:00:00+00:00,1.5201824218906268,1.5868570895174086,1.3748316464642425,1.468176181141737,270912,0.1444141689373294,0.0027046490768314,-0.0342105263157893,-0.034809404665861,0.1444141689373294,-3.421052631578937,572079.0,15.38530340007411,2.99
2014-02-27 00:00:00+00:00,1.4695096744942726,1.61085996986305,1.3681641797015642,1.5735221559920525,263397,0.1542372881355929,0.0110977744171632,0.0707803992740472,0.0692955807370305,0.1542372881355929,7.1752951861943695,835476.0,-2.773963501063076,2.99
2014-02-28 00:00:00+00:00,1.5721886626395165,1.6948700510727954,1.3881665799895988,1.5748556493445882,323498,0.1947502116850126,1.778204521257012e-06,0.0016963528413912,0.0008470987376519,0.1947502116850126,0.084745762711871,1158974.0,22.81764788513157,2.99
2014-03-02 00:00:00+00:00,1.4575082343214518,1.4575082343214518,1.3734981531117068,1.393500553399741,7130,0.0602870813397128,0.0328896708251647,-0.0439158279963404,-0.1223446517984512,0.0602870813397128,-11.515664690939904,1151844.0,-97.79596782669444,2.99
2014-03-03 00:00:00+00:00,1.393500553399741,1.4668426877892011,1.2388153245056073,1.4281713805656675,366304,0.1596638655462184,0.0012020662563695,0.0248803827751194,0.0245759060488371,0.1596638655462184,2.4880382775119494,1518148.0,5037.503506311361,2.99
2014-03-04 00:00:00+00:00,1.4268378872131322,1.6988705311304024,1.4215039138029897,1.66286621061194,262922,0.1668003207698477,0.0550816632504487,0.1654205607476635,0.1521478752322879,0.1668003207698477,16.433239962651754,1781070.0,-28.223006027780208,2.99
2014-03-05 00:00:00+00:00,1.66286621061194,1.748209785174221,1.64153031697137,1.7308743715912578,204649,0.061633281972265,0.0046251099597887,0.0408981555733762,0.040083951583999,0.061633281972265,4.089815557337623,1985719.0,-22.163607457725103,2.99
2014-03-06 00:00:00+00:00,1.7308743715912578,1.773546158872398,1.6241949033884069,1.704204504540545,216691,0.087636932707355,0.0007112818085026,-0.0154083204930663,-0.0155282623265552,0.087636932707355,-1.5408320493066303,1769028.0,5.884221276429399,2.99
2014-03-07 00:00:00+00:00,1.7028710111880092,1.7908815724553613,1.4988465282500567,1.597525036337694,302268,0.1828046744574289,0.011380508936043,-0.061863743148003,-0.0646428562620853,0.1828046744574289,-6.259780907668225,1466760.0,39.49264159563618,2.99
2014-03-09 00:00:00+00:00,1.582856609459802,1.5935245562800868,1.5655211958768387,1.5761891426971235,1925,0.0177664974619287,0.0004552203574417,-0.0042122999157541,-0.0134455807093513,0.0177664974619287,-1.3355592654424246,1464835.0,-99.36314793494516,2.99
2014-03-10 00:00:00+00:00,1.5761891426971235,1.6388633302662985,1.4895120747823072,1.61085996986305,189990,0.0927152317880794,0.0012020662563695,0.0219966159052452,0.0217581805287165,0.0927152317880794,2.199661590524524,1654825.0,9769.610389610389,2.99
2014-03-11 00:00:00+00:00,1.612193463215586,1.7135389580082945,1.4735101545518796,1.5001800216025925,256056,0.16,0.0122500509469375,-0.0694789081885856,-0.0711830638562394,0.16,-6.8708609271522905,1398769.0,34.773409126796146,2.99
2014-03-12 00:00:00+00:00,1.4988465282500567,1.64153031697137,1.3694976730540998,1.6401968236188342,286590,0.1658536585365854,0.0196047048468554,0.094306049822064,0.0892311337279426,0.1658536585365854,9.33333333333332,1685359.0,11.9247352141719,2.99
2014-03-13 00:00:00+00:00,1.6388633302662985,1.69353655772026,1.2348148444480005,1.3308263658305663,373294,0.3446893787575151,0.0957100801521224,-0.1879576891781935,-0.2090161720549992,0.3446893787575151,-18.861788617886177,1312065.0,30.253672493806484,2.9448526425925543
2014-03-14 00:00:00+00:00,1.332159859183102,1.3668306863490287,1.1788081236415036,1.1908095638143243,89814,0.1578947368421054,0.0196047048468555,-0.1061061061061062,-0.1111666954349649,0.1578947368421054,-10.52104208416834,1222251.0,-75.94014369371058,1.9566665177836442
2014-03-16 00:00:00+00:00,1.1974770305770026,1.2014775106346096,1.0867970823165447,1.1574722300009337,1271,0.0990783410138249,0.0011113778257854,-0.0334075723830733,-0.0283948662161486,0.0990783410138249,-2.799552071668509,1220980.0,-98.5848531409357,1.3749242352561504
2014-03-17 00:00:00+00:00,1.1201344161299356,1.430838367270739,1.114800442719793,1.3228254057153526,261453,0.2389112903225805,0.0273416727188434,0.180952380952381,0.1335313926245223,0.2389112903225805,14.285714285714263,1482433.0,20470.653029110937,1.26746089898231
2014-03-18 00:00:00+00:00,1.3228254057153526,1.5868570895174086,1.254817244736035,1.5628542091717674,272513,0.2124573378839588,0.0576138264887182,0.1814516129032258,0.1667438628520852,0.2124573378839588,18.145161290322587,1754946.0,4.230205811369539,0.9584701113859259
2014-03-19 00:00:00+00:00,1.5615207158192317,1.6028590097478363,1.3214919123628168,1.453507754263845,289060,0.1935779816513761,0.0119566472009303,-0.0691716481639624,-0.0725339949137685,0.1935779816513761,-6.9965870307167295,1465886.0,6.072003904400891,0.8424882073252526
2014-03-20 00:00:00+00:00,1.453507754263845,1.5641877025243027,1.346828286060994,1.5188489285380913,238232,0.1431079894644424,0.0042694690555374,0.0449541284403669,0.0439729882239927,0.1431079894644424,4.4954128440366965,1704118.0,-17.583892617449663,0.8374552293728955
2014-03-21 00:00:00+00:00,1.5175154351855558,1.6428638103239055,1.221479910922644,1.2708191649664626,377030,0.3315844700944386,0.061518763617398,-0.1625659050966609,-0.17829105979298,0.3315844700944386,-16.330114135206326,1327088.0,58.26169448268914,0.7857070006467775
2014-03-23 00:00:00+00:00,1.2561507380885706,1.2681521782613914,1.2268138843327865,1.2588177247936418,1782,0.0328389830508475,0.0001440345662217,0.0021231422505307,-0.0094887375087014,0.0328389830508475,-0.944386149003152,1325306.0,-99.5273585656314,0.7857070006467775
2014-03-24 00:00:00+00:00,1.2588177247936418,1.3454947927084582,0.9107759597818404,1.1188009227774,399989,0.3885578069129915,0.0196047048468554,-0.1112288135593219,-0.1179154596782943,0.3885578069129915,-11.12288135593219,925317.0,22346.07182940516,0.9692476943912791
2014-03-25 00:00:00+00:00,1.1201344161299356,1.3188249256577456,0.99345254763905,1.2041444973396809,364345,0.2702104097452934,0.0072835257190675,0.0750000000000001,0.0735118469497791,0.2702104097452934,7.628128724672228,1289662.0,-8.911245059239128,0.9692476943912791
2014-03-26 00:00:00+00:00,1.2014775106346096,1.294822045312104,0.8854395860836634,0.9174434265445188,353422,0.4462209302325579,0.0821975039950925,-0.2364039955604883,-0.2719337154836416,0.4462209302325579,-23.809523809523807,936240.0,-2.997982681249914,1.1666931128303064
2014-03-27 00:00:00+00:00,0.9174434265445188,0.9627822005307304,0.6960835300236028,0.8174314251043459,443226,0.3262642740619902,0.0100024004320691,-0.1090116279069769,-0.1154239019971324,0.3262642740619902,-10.90116279069769,493014.0,25.40984998104249,1.4768759801120874
2014-03-28 00:00:00+00:00,0.8174314251043459,1.0481257750930113,0.7827605979384193,0.8494352655652012,312134,0.3124018838304553,0.0010242458042438,0.0391517128874389,0.0384047196359519,0.3124018838304553,3.9151712887438896,805148.0,-29.576784755406948,1.4768759801120874
2014-03-30 00:00:00+00:00,0.8947740395514128,0.9361123334800177,0.8947740395514128,0.9334453467749464,2093,0.0442857142857144,0.0070576937448679,0.0432190760059614,0.0943106794712414,0.0442857142857144,9.89010989010989,807241.0,-99.32945465729462,1.4768759801120874
2014-03-31 00:00:00+00:00,0.9334453467749464,1.1014655091944368,0.8987745196090198,0.9441132935952312,294863,0.2146892655367232,0.0001138050893604,0.0114285714285711,0.0113637586503147,0.2146892655367232,1.142857142857113,1102104.0,13988.05542283803,1.4768759801120874
2014-04-01 00:00:00+00:00,0.9427798002426956,1.3228254057153526,0.926777880012268,1.3041564987798535,264903,0.3036809815950921,0.129631109599616,0.3833097595473835,0.3230655763410978,0.3036809815950921,38.13559322033901,1367007.0,-10.160650878543596,1.4768759801120874
2014-04-02 00:00:00+00:00,1.3054899921323893,1.4068354869250976,1.2681521782613914,1.3348268458881734,239701,0.1038961038961038,0.0009406701917448,0.0224719101123596,0.0232451092804034,0.1038961038961038,2.3517382413088077,1606708.0,-9.513671041853057,1.4768759801120874
2014-04-03 00:00:00+00:00,1.3334933525356376,1.409502473630169,1.089464069021616,1.2281473776853222,272674,0.260586319218241,0.0113805089360431,-0.079,-0.0832947430599138,0.260586319218241,-7.992007992008,1334034.0,13.75588754323094,1.4768759801120874
2014-04-04 00:00:00+00:00,1.225480390980251,1.3494952727660654,0.6294088623968209,0.732087850542065,611795,0.9836065573770494,0.2460750544695919,-0.4026115342763874,-0.5173615947457761,0.9836065573770494,-40.390879478827365,722239.0,124.36866001158891,1.6606613388891212
2014-04-06 00:00:00+00:00,0.7187529170167086,0.7294208638369938,0.6694136629728901,0.6787481164406395,3883,0.0884086444007859,0.0028451272340107,-0.0556586270871985,-0.075650424959008,0.0884086444007859,-7.285974499089261,718356.0,-99.3653102755008,1.726568447599238
2014-04-07 00:00:00+00:00,0.6760811297355683,0.7360883305996719,0.3720446453574429,0.5267298742515769,509462,0.6911392405063289,0.0231095459582524,-0.2209072978303747,-0.2535622516494006,0.6911392405063289,-22.3968565815324,208894.0,13020.31934071594,2.40552499234795
2014-04-08 00:00:00+00:00,0.5280633676041124,0.7000840100812098,0.4573882199197237,0.6707471563254257,399228,0.3618290258449305,0.0207409775359385,0.2702020202020203,0.2417044051986172,0.3618290258449305,27.34177215189872,608122.0,-21.637335071114236,2.40552499234795
2014-04-09 00:00:00+00:00,0.6707471563254257,1.0187889213372272,0.6480777693323199,1.0187889213372272,334103,0.3638743455497383,0.12113307019253,0.5188866799204773,0.4179776190667813,0.3638743455497383,51.88866799204773,942225.0,-16.312733575801296,2.3919966760987013
2014-04-10 00:00:00+00:00,1.0174554279846917,1.0387913216252618,0.3493752583643371,0.4080489658759051,527485,1.689542483660131,0.3730032931968977,-0.598951507208388,-0.9149826872141398,1.689542483660131,-59.9476439790576,414740.0,57.88095287980054,2.6358348416364805
2014-04-11 00:00:00+00:00,0.4067154725233695,0.474723633502687,0.1426837887213132,0.2026909895854169,532411,1.6381578947368425,0.0421718984261247,-0.5016393442622952,-0.6997045811061045,1.6381578947368425,-50.32679738562093,-117671.0,0.9338654179739708,2.99
2014-04-13 00:00:00+00:00,0.165353175714419,0.1720206424770972,0.1093464549079222,0.165353175714419,3490,0.3790322580645164,0.0013941123446652,0.0,-0.2035989552412399,0.3790322580645164,-18.421052631578977,-121161.0,-99.34449137977992,2.99
2014-04-14 00:00:00+00:00,0.1680201624194903,0.4280513661639397,0.1293488551959568,0.3533757384219439,381430,0.8452830188679248,0.0353524840871051,1.1031746031746033,0.7594482603811856,0.8452830188679248,113.70967741935492,260269.0,10829.22636103152,2.99
2014-04-15 00:00:00+00:00,0.3520422450694083,0.5133949407262205,0.0,0.4867250736755077,597856,1.0547945205479452,0.0177820452125673,0.3825757575757577,0.3201675275962694,1.0547945205479452,37.73584905660379,858125.0,56.74068636447055,2.99
2014-04-16 00:00:00+00:00,0.4867250736755077,0.6387433158645703,0.3987145124081557,0.5107279540211492,400781,0.4699738903394253,0.0005761382648871,0.0493150684931507,0.0481376355981545,0.4699738903394253,4.9315068493150775,1258906.0,-32.96362334742815,2.99
2014-04-17 00:00:00+00:00,0.5120614473736849,0.7347548372471363,0.4680561667400088,0.6360763291594992,267066,0.4192872117400418,0.0157122151498245,0.2421875,0.2194815017076953,0.4192872117400418,24.543080939947785,1525972.0,-33.36360755624643,2.99
2014-04-20 00:00:00+00:00,0.6414103025696417,0.6974170233761384,0.6360763291594992,0.6867490765558534,1085,0.0893203883495144,0.0025677273286947,0.0706860706860706,0.0766504097753947,0.0893203883495144,7.96645702306079,1527057.0,-99.59373338425708,2.99
2014-04-21 00:00:00+00:00,0.6840820898507821,0.8014295048739182,0.5974050219359656,0.7960955314637758,152437,0.2562814070351759,0.0119566472009303,0.1637426900584796,0.147750212728866,0.2562814070351759,15.922330097087393,1679494.0,13949.493087557605,2.99
2014-04-22 00:00:00+00:00,0.7960955314637758,0.9801176141136936,0.7520902508300996,0.9534477470629809,213904,0.2391608391608391,0.0247597197539787,0.1976549413735341,0.1803654293014054,0.2391608391608391,19.76549413735341,1893398.0,40.32288748794584,2.99
2014-04-23 00:00:00+00:00,0.9534477470629809,1.0387913216252618,0.7534237441826352,1.0094544678694777,251736,0.2826948480845443,0.0031367527754968,0.0587412587412587,0.0570807107434411,0.2826948480845443,5.874125874125879,2145134.0,17.68643877627347,2.99
2014-04-24 00:00:00+00:00,1.0094544678694777,1.1388033230654344,0.7427557973623502,0.9654491872358016,390971,0.4102209944751379,0.0019364647236485,-0.0435931307793923,-0.0445718610517323,0.4102209944751379,-4.359313077939234,1754163.0,55.30992786093367,2.99
2014-04-25 00:00:00+00:00,0.9654491872358016,0.9867850808763718,0.59607152858343,0.673414143030497,328918,0.5801980198019802,0.0852844670439942,-0.3024861878453039,-0.3602329631103566,0.5801980198019802,-30.24861878453039,1425245.0,-15.871509651610989,2.99
2014-04-27 00:00:00+00:00,0.7000840100812098,0.7014175034337454,0.6574122228000694,0.6654131829152832,2280,0.0661322645290581,6.401536276524177e-05,-0.0495238095238095,-0.011952333523841,0.0661322645290581,-1.188118811881182,1422965.0,-99.3068181127211,2.99
2014-04-28 00:00:00+00:00,0.6680801696203544,0.8414343054499873,0.4040484858182981,0.750756757477564,480678,0.5825932504440499,0.0072835257190675,0.12375249500998,0.1206735323881716,0.5825932504440499,12.825651302605213,1903643.0,20982.368421052637,2.99
2014-04-29 00:00:00+00:00,0.750756757477564,0.8881065727887346,0.6680801696203544,0.8054299849315251,306110,0.2731788079470199,0.0029891618002325,0.0728241563055061,0.0702945697951244,0.2731788079470199,7.282415630550614,2209753.0,-36.3170355206604,2.99
2014-04-30 00:00:00+00:00,0.8040964915789894,0.9321118534224108,0.7160859303116375,0.9281113733648036,288849,0.2327586206896552,0.0150507230679169,0.1542288557213929,0.1417754623996046,0.2327586206896552,15.23178807947019,2498602.0,-5.6388226454542485,2.99
2014-05-01 00:00:00+00:00,0.926777880012268,1.070795162086117,0.8841060927311277,0.9814511074662292,194748,0.1902173913043477,0.0028451272340107,0.0589928057553957,0.0558804583944566,0.1902173913043477,5.747126436781616,2693350.0,-32.57792133606141,2.99
2014-05-02 00:00:00+00:00,0.9814511074662292,1.0654611886759746,0.8787721193209853,0.912109453134376,296738,0.2046783625730995,0.0048082650254782,-0.0706521739130435,-0.0732722011063258,0.2046783625730995,-7.0652173913043566,2396612.0,52.37024256988519,2.99
2014-05-04 00:00:00+00:00,0.9521142537104452,0.9574482271205876,0.9134429464869118,0.9361123334800177,1344,0.0470085470085467,0.0005761382648871,-0.0168067226890755,0.0259754864032609,0.0470085470085467,2.6315789473684443,2397956.0,-99.54707519764912,2.99
2014-05-05 00:00:00+00:00,0.9374458268325532,1.030790361510048,0.7640916910029203,1.0067874811644064,235218,0.2649006622516558,0.0049949765002101,0.073968705547653,0.0727843452232136,0.2649006622516558,7.5498575498575455,2633174.0,17401.339285714286,2.99
2014-05-06 00:00:00+00:00,1.005453987811871,1.0614607086183674,0.7574242242402422,0.7774266245282767,260777,0.3910806174957115,0.0526064025568592,-0.2267904509283821,-0.2585305628985324,0.3910806174957115,-22.781456953642387,2372397.0,10.866090180173286,2.99
2014-05-07 00:00:00+00:00,0.7774266245282767,0.8627701990905576,0.4947260337907215,0.7000840100812098,447283,0.5257142857142859,0.0059818800095076,-0.0994854202401371,-0.1047889237588685,0.5257142857142859,-9.948542024013712,1925114.0,71.51934411393643,2.99
2014-05-08 00:00:00+00:00,0.6987505167286742,0.9334453467749464,0.6067394754037152,0.6827485964982465,388904,0.4785156249999999,0.0003005165640923,-0.0229007633587786,-0.0250736375521159,0.4785156249999999,-2.476190476190479,1536210.0,-13.05191567754643,2.99
2014-05-09 00:00:00+00:00,0.6814151031457107,0.7867610779960262,0.5640676881225747,0.7747596378232054,318561,0.287435456110155,0.0084660317257033,0.1369863013698631,0.1264261318124034,0.287435456110155,13.476562499999996,1854771.0,-18.08749717153848,2.99
2014-05-11 00:00:00+00:00,0.7707591577655986,0.8080969716365963,0.7654251843554559,0.7947620381112399,1505,0.0536912751677852,0.0004000960172827,0.0311418685121105,0.0254899102134384,0.0536912751677852,2.581755593803773,1856276.0,-99.5275630099102,2.99
