ts_event,open,high,low,close,volume,Normalized Range,Squared Returns,Close-to-Open Returns,Log Returns,High-Low / Close Ratio,ROC,Volume Rate of Change,normalized_volatility,OBV
2014-01-15 00:00:00+00:00,0.9107759597818404,1.096131535784294,0.8854395860836634,1.0454587883879398,234330,0.20153061224489788,0.01813946432133994,0.14787701317715957,0.13791416077961782,0.2015306122448978,14.787701317715957,0.4823741022736635,,0.03127513840217274
2014-01-16 00:00:00+00:00,1.0467922817404756,1.085463588964009,0.997453027696657,1.0067874811644064,162381,0.08741721854304624,0.0014954700023769067,-0.03821656050955415,-0.03769127110138306,0.0874172185430462,-3.6989795918367263,0.472214281067617,,0.02819757822257685
2014-01-17 00:00:00+00:00,1.008120974516942,1.089464069021616,0.9041084930191624,0.9587817204731234,192262,0.19332406119610565,0.0023045530595487357,-0.04894179894179891,-0.048856391527978084,0.1933240611961056,-4.76821192052981,0.5104052143661967,,0.024553692082883997
2014-01-20 00:00:00+00:00,0.978784120761158,0.9801176141136936,0.9747836407035512,0.9761171340560868,177,0.005464480874316798,0.0003005165640923927,-0.0027247956403268483,0.017919156240264973,0.0054644808743167,1.808066759388053,0.0,,0.024557046712747024
2014-01-21 00:00:00+00:00,0.9774506274086224,1.1054659892520435,0.9321118534224108,1.074795642143724,201297,0.16129032258064505,0.009737447958401865,0.09959072305593444,0.09630322854531673,0.161290322580645,10.109289617486333,1.0,,0.02837217059714307
2014-01-22 00:00:00+00:00,1.0734621487911882,1.2294808710378575,1.0681281753810457,1.2241468976277152,185267,0.13180827886710217,0.022305797514644444,0.14037267080745344,0.13011364811386217,0.1318082788671021,13.89578163771711,0.4924470146902938,,0.03188348252275747
2014-01-23 00:00:00+00:00,1.2241468976277152,1.2281473776853222,0.9427798002426956,1.1027990025469725,286244,0.2587666263603387,0.014725311640526945,-0.09912854030501066,-0.10439269559679884,0.2587666263603387,-9.912854030501066,0.5293783221837166,,0.026458382689351797
2014-01-24 00:00:00+00:00,1.1027990025469725,1.1548052432958622,0.6560787294475336,0.6560787294475336,378515,0.7601626016260165,0.19955900239803723,-0.4050785973397825,-0.5193259785313834,0.7601626016260165,-40.50785973397825,0.5182827846487085,,0.019284497250909256
2014-01-26 00:00:00+00:00,0.677414623088104,0.6854155832033177,0.6160739288714646,0.6614127028576763,4160,0.10483870967741932,2.8451272340108638e-05,-0.02362204724409453,0.008097210232619523,0.1048387096774193,0.8130081300813136,0.17678407269491792,,0.019363340529045977
2014-01-27 00:00:00+00:00,0.6600792095051407,0.7480897707724926,0.3253723780186955,0.3747116320625142,442791,1.1281138790035588,0.08219750399509256,-0.43232323232323233,-0.5682212573911817,1.1281138790035588,-43.346774193548384,0.8311236012828945,,0.010971250632546732
2014-01-28 00:00:00+00:00,0.3760451254150498,0.6427437959221773,0.3653771785947647,0.581403101705538,297799,0.47706422018348627,0.04272136362319304,0.5460992907801419,0.4392875740152885,0.4770642201834862,55.16014234875445,0.4700830714688922,,0.0166153490426038
2014-01-29 00:00:00+00:00,0.581403101705538,0.6627461962102119,0.2640316838020562,0.4493872598045099,396611,0.8872403560830862,0.01742818251283725,-0.2270642201834862,-0.2575593129966726,0.8872403560830862,-22.706422018348622,0.5187908160400675,,0.009098495344266521
2014-01-30 00:00:00+00:00,0.4480537664519742,0.7067514768438878,0.3533757384219439,0.6067394754037152,314469,0.5824175824175822,0.024759719753978792,0.35416666666666696,0.3002144885985888,0.5824175824175822,35.01483679525224,0.48181832533199576,,0.015058535448203188
2014-01-31 00:00:00+00:00,0.6054059820511795,0.6827485964982465,0.3973810190556199,0.5894040618207518,324859,0.4841628959276021,0.0003005165640923927,-0.026431718061674058,-0.028987536873252527,0.4841628959276021,-2.8571428571428785,0.5006804476228693,,0.008901576676035623
2014-02-02 00:00:00+00:00,0.5827365950580736,0.6667466762678188,0.5827365950580736,0.6574122228000694,1348,0.12778904665314403,0.0046251099597887785,0.12814645308924497,0.10919929196499222,0.127789046653144,11.538461538461556,0.10734378537748933,,0.008927124930585695
2014-02-03 00:00:00+00:00,0.6560787294475336,0.6627461962102119,0.1093464549079222,0.2026909895854169,437792,2.7302631578947376,0.2067713999362544,-0.6910569105691058,-1.1766286531964139,2.7302631578947376,-69.16835699797161,0.9106524317070002,,0.0006297796368281501
2014-02-04 00:00:00+00:00,0.2000240028803456,0.3680441652998359,0.1426837887213132,0.2613646970969849,323661,0.8622448979591837,0.0034426039531530316,0.30666666666666653,0.2542341383842407,0.8622448979591837,28.94736842105261,0.4768295514489029,,0.006764033061109226
2014-02-05 00:00:00+00:00,0.2600312037444493,0.3120374444933392,0.0386713072235334,0.2466962702190929,356890,1.1081081081081088,0.00021516274707206426,-0.05128205128205145,-0.0577588341521923,1.1081081081081088,-5.612244897959178,0.505330471840474,,0.0
2014-02-06 00:00:00+00:00,0.2453627768665573,0.504060487258471,0.2293608566361296,0.460055206624795,266827,0.5971014492753624,0.04552203574417243,0.8750000000000002,0.6231885919530352,0.5971014492753624,86.48648648648654,0.47762945563443443,2.99,0.005057095042160306
2014-02-07 00:00:00+00:00,0.460055206624795,0.8374338253923804,0.3987145124081557,0.8374338253923804,367354,0.5238853503184713,0.14241462190293058,0.8202898550724638,0.598995749436839,0.5238853503184713,82.02898550724638,0.5211568682651528,2.99,0.012019449272121131
2014-02-09 00:00:00+00:00,0.8294328652771666,0.8481017722126656,0.8200984118094171,0.8227653985144884,1605,0.03403565640194499,0.00021516274707206588,-0.008038585209003307,-0.017671142562810913,0.0340356564019449,-1.7515923566879021,0.11102009328949144,2.99,0.011989030170820786
2014-02-10 00:00:00+00:00,0.8227653985144884,0.9441132935952312,0.7774266245282767,0.9307783600698752,204042,0.17908309455587368,0.011666799863965481,0.13128038897893057,0.12335007885698498,0.1790830945558736,13.128038897893058,0.8437864070930787,2.99,0.01585617924716041
2014-02-11 00:00:00+00:00,0.9321118534224108,1.1801416169940393,0.9321118534224108,1.1067994826045793,249545,0.2240963855421686,0.03098343557837729,0.18741058655221743,0.173206598028271,0.2240963855421686,18.91117478510027,0.5127150559710683,2.99,0.020585733536253693
2014-02-12 00:00:00+00:00,1.1067994826045793,1.2201464175701084,1.096131535784294,1.1508047632382552,251419,0.10776361529548101,0.0019364647236485735,0.03975903614457821,0.03898899029278413,0.107763615295481,3.975903614457821,0.49889643148727664,2.99,0.025350805205930683
2014-02-13 00:00:00+00:00,1.1494712698857197,1.340160819298316,1.0241228947473695,1.3068234854849248,287896,0.24183673469387792,0.024341841691483426,0.13689095127610196,0.1271378805811896,0.2418367346938779,13.557358053302432,0.5080215600227281,2.99,0.030807214918057952
2014-02-14 00:00:00+00:00,1.3068234854849248,1.4041685002200264,1.2441492979157498,1.3668306863490287,211740,0.11707317073170735,0.0036008641555449164,0.045918367346938965,0.044895319907891154,0.1170731707317073,4.591836734693897,0.4764593360171651,2.99,0.03482026196437269
2014-02-17 00:00:00+00:00,1.3948340467522768,1.409502473630169,1.3774986331693135,1.3881665799895988,642,0.023054755043227706,0.0004552203574417193,-0.004780114722753242,0.015489177042460344,0.0230547550432277,1.5609756097560892,0.0849754832962859,2.99,0.034832429604892835
2014-02-18 00:00:00+00:00,1.3881665799895988,1.4935125548399142,1.3294928724780306,1.4161699403928472,205567,0.11581920903954813,0.0007841881938742179,0.020172910662824183,0.01997213318691517,0.1158192090395481,2.0172910662824184,0.9096413060780232,2.99,0.03872848156564556
2014-02-19 00:00:00+00:00,1.4148364470403116,1.4655091944366658,1.2828206051392834,1.3428278060033871,276690,0.1360476663356505,0.005379068676801615,-0.05089538171536291,-0.053178309083321836,0.1360476663356505,-5.178907721280599,0.5195456926315042,2.99,0.033484455933999076
2014-02-20 00:00:00+00:00,1.3414943126508514,1.4521742609113093,1.2454827912682855,1.4188369270979184,268976,0.14567669172932327,0.005777386489563121,0.05765407554671972,0.05505977718302739,0.1456766917293232,5.660377358490561,0.4963472350460997,2.99,0.038582280352293
2014-02-21 00:00:00+00:00,1.4201704204504542,1.5041805016601992,1.365497192996493,1.3814991132269203,186019,0.10038610038610037,0.0013941123446652986,-0.027230046948357057,-0.026668247082161523,0.1003861003861003,-2.6315789473684386,0.47207252546629236,2.99,0.0350567159879385
2014-02-23 00:00:00+00:00,1.3921670600472056,1.405501993572562,1.3814991132269203,1.39083356669467,672,0.01725790987535961,8.71320215415853e-05,-0.0009578544061301836,0.00673403218134434,0.0172579098753596,0.6756756756756964,0.09746441027486052,2.99,0.03506945220979135
2014-02-24 00:00:00+00:00,1.393500553399741,1.582856609459802,1.3348268458881734,1.505513995012735,205124,0.1647475642161205,0.013151600639214825,0.08038277511961746,0.0792311091488897,0.1647475642161205,8.245445829338452,0.9062316045344221,2.99,0.03895710811953096
2014-02-25 00:00:00+00:00,1.508180981717806,1.560187222466696,1.4068354869250976,1.5201824218906268,234789,0.10087719298245613,0.00021516274707205938,0.007957559681697646,0.009695977238879107,0.1008771929824561,0.9743135518157537,0.5079926248348159,2.99,0.04340699620377197
2014-02-26 00:00:00+00:00,1.5201824218906268,1.5868570895174086,1.3748316464642425,1.468176181141737,270912,0.14441416893732947,0.0027046490768314765,-0.03421052631578937,-0.03480940466586106,0.1444141689373294,-3.421052631578937,0.5085654007171068,2.99,0.03827247933680673
2014-02-27 00:00:00+00:00,1.4695096744942726,1.61085996986305,1.3681641797015642,1.5735221559920525,263397,0.15423728813559298,0.01109777441716328,0.07078039927404728,0.06929558073703054,0.1542372881355929,7.1752951861943695,0.49635749711016797,2.99,0.043264566579926424
2014-02-28 00:00:00+00:00,1.5721886626395165,1.6948700510727954,1.3881665799895988,1.5748556493445882,323498,0.19475021168501266,1.778204521257012e-06,0.0016963528413912834,0.0008470987376519031,0.1947502116850126,0.08474576271187102,0.5130157027100046,2.99,0.04939573071229974
2014-03-02 00:00:00+00:00,1.4575082343214518,1.4575082343214518,1.3734981531117068,1.393500553399741,7130,0.060287081339712854,0.0328896708251647,-0.04391582799634043,-0.12234465179845123,0.0602870813397128,-11.515664690939905,0.2263931334646721,2.99,0.04926059788222406
2014-03-03 00:00:00+00:00,1.393500553399741,1.4668426877892011,1.2388153245056073,1.4281713805656675,366304,0.1596638655462184,0.0012020662563695399,0.024880382775119492,0.02457590604883717,0.1596638655462184,2.4880382775119494,0.7791924574063891,2.99,0.0562030517655398
2014-03-04 00:00:00+00:00,1.4268378872131322,1.6988705311304024,1.4215039138029897,1.66286621061194,262922,0.16680032076984772,0.05508166325044876,0.16542056074766356,0.15214787523228795,0.1668003207698477,16.433239962651754,0.47472224038188227,2.99,0.06118613647089148
2014-03-05 00:00:00+00:00,1.66286621061194,1.748209785174221,1.64153031697137,1.7308743715912578,204649,0.061633281972265086,0.004625109959788793,0.04089815557337623,0.04008395158399903,0.061633281972265,4.089815557337623,0.4805000933456237,2.99,0.06506478984286307
2014-03-06 00:00:00+00:00,1.7308743715912578,1.773546158872398,1.6241949033884069,1.704204504540545,216691,0.08763693270735505,0.0007112818085026982,-0.015408320493066303,-0.015528262326555221,0.087636932707355,-1.5408320493066303,0.5024392399703077,2.99,0.06095790792393898
2014-03-07 00:00:00+00:00,1.7028710111880092,1.7908815724553613,1.4988465282500567,1.597525036337694,302268,0.18280467445742898,0.011380508936043077,-0.06186374314800301,-0.06464285626208535,0.1828046744574289,-6.259780907668225,0.5220919471697593,2.99,0.05522910984801821
2014-03-09 00:00:00+00:00,1.582856609459802,1.5935245562800868,1.5655211958768387,1.5761891426971235,1925,0.017766497461928772,0.0004552203574417382,-0.00421229991575419,-0.013445580709351321,0.0177664974619287,-1.3355592654424246,0.1378838645084591,2.99,0.055192625879168886
2014-03-10 00:00:00+00:00,1.5761891426971235,1.6388633302662985,1.4895120747823072,1.61085996986305,189990,0.09271523178807943,0.0012020662563695399,0.021996615905245237,0.021758180528716562,0.0927152317880794,2.199661590524524,0.8257384063630212,2.99,0.05879345145926399
2014-03-11 00:00:00+00:00,1.612193463215586,1.7135389580082945,1.4735101545518796,1.5001800216025925,256056,0.16000000000000006,0.01225005094693754,-0.06947890818858565,-0.07118306385623945,0.16,-6.8708609271522905,0.5196383007483499,2.99,0.05394049606826008
2014-03-12 00:00:00+00:00,1.4988465282500567,1.64153031697137,1.3694976730540998,1.6401968236188342,286590,0.16585365853658546,0.019604704846855447,0.09430604982206402,0.08923113372794261,0.1658536585365854,9.333333333333321,0.5063945390716467,2.99,0.059372153539703085
2014-03-13 00:00:00+00:00,1.6388633302662985,1.69353655772026,1.2348148444480005,1.3308263658305663,373294,0.3446893787575151,0.09571008015212244,-0.18795768917819358,-0.20901617205499917,0.3446893787575151,-18.861788617886177,0.5172064619805483,2.9448526425925543,0.052297220205864345
2014-03-14 00:00:00+00:00,1.332159859183102,1.3668306863490287,1.1788081236415036,1.1908095638143243,89814,0.15789473684210548,0.01960470484685551,-0.10610610610610621,-0.11116669543496498,0.1578947368421054,-10.52104208416834,0.39679888997205165,1.9566665177836442,0.050595001411976974
2014-03-16 00:00:00+00:00,1.1974770305770026,1.2014775106346096,1.0867970823165447,1.1574722300009337,1271,0.09907834101382493,0.00111137782578544,-0.033407572383073326,-0.028394866216148635,0.0990783410138249,-2.799552071668509,0.19480691653340287,1.3749242352561504,0.05057091251618088
2014-03-17 00:00:00+00:00,1.1201344161299356,1.430838367270739,1.114800442719793,1.3228254057153526,261453,0.2389112903225805,0.027341672718843486,0.180952380952381,0.13353139262452238,0.2389112903225805,14.285714285714265,0.8780954922630646,1.26746089898231,0.05552615568894052
2014-03-18 00:00:00+00:00,1.3228254057153526,1.5868570895174086,1.254817244736035,1.5628542091717674,272513,0.21245733788395885,0.05761382648871823,0.18145161290322587,0.16674386285208528,0.2124573378839588,18.145161290322587,0.5013168017189442,0.958470111385926,0.060691015846361746
2014-03-19 00:00:00+00:00,1.5615207158192317,1.6028590097478363,1.3214919123628168,1.453507754263845,289060,0.19357798165137613,0.011956647200930304,-0.06917164816396242,-0.07253399491376858,0.1935779816513761,-6.9965870307167295,0.5025655620144626,0.8424882073252526,0.055212545178525065
2014-03-20 00:00:00+00:00,1.453507754263845,1.5641877025243027,1.346828286060994,1.5188489285380913,238232,0.14310798946444242,0.004269469055537418,0.04495412844036697,0.04397298822399273,0.1431079894644424,4.4954128440366965,0.4845759761823696,0.8374552293728956,0.05972768744705086
2014-03-21 00:00:00+00:00,1.5175154351855558,1.6428638103239055,1.221479910922644,1.2708191649664626,377030,0.33158447009443864,0.061518763617398005,-0.1625659050966609,-0.17829105979298002,0.3315844700944386,-16.330114135206326,0.5310916934920485,0.7857070006467775,0.0525819467845778
2014-03-23 00:00:00+00:00,1.2561507380885706,1.2681521782613914,1.2268138843327865,1.2588177247936418,1782,0.03283898305084756,0.00014403456622179666,0.0021231422505307747,-0.009488737508701458,0.0328389830508475,-0.9443861490031519,0.11662461352893105,0.7857070006467775,0.05254817305341442
2014-03-24 00:00:00+00:00,1.2588177247936418,1.3454947927084582,0.9107759597818404,1.1188009227774,399989,0.3885578069129915,0.019604704846855447,-0.1112288135593219,-0.11791545967829437,0.3885578069129915,-11.12288135593219,0.8843157174188088,0.9692476943912791,0.04496729709701324
2014-03-25 00:00:00+00:00,1.1201344161299356,1.3188249256577456,0.99345254763905,1.2041444973396809,364345,0.2702104097452934,0.007283525719067584,0.07500000000000011,0.07351184694977919,0.2702104097452934,7.628128724672228,0.49170897136081143,0.9692476943912791,0.051872622619302575
2014-03-26 00:00:00+00:00,1.2014775106346096,1.294822045312104,0.8854395860836634,0.9174434265445188,353422,0.44622093023255793,0.08219750399509253,-0.2364039955604883,-0.27193371548364165,0.4462209302325579,-23.809523809523807,0.49619304356784044,1.1666931128303064,0.04517431756025541
2014-03-27 00:00:00+00:00,0.9174434265445188,0.9627822005307304,0.6960835300236028,0.8174314251043459,443226,0.32626427406199027,0.01000240043206916,-0.1090116279069769,-0.11542390199713248,0.3262642740619902,-10.90116279069769,0.5145047364913641,1.4768759801120874,0.03677398323443177
2014-03-28 00:00:00+00:00,0.8174314251043459,1.0481257750930113,0.7827605979384193,0.8494352655652012,312134,0.3124018838304553,0.0010242458042438827,0.0391517128874389,0.03840471963595192,0.3124018838304553,3.9151712887438896,0.4733647699880992,1.4768759801120874,0.04268976875797199
2014-03-30 00:00:00+00:00,0.8947740395514128,0.9361123334800177,0.8947740395514128,0.9334453467749464,2093,0.04428571428571441,0.00705769374486798,0.04321907600596141,0.09431067947124142,0.0442857142857144,9.89010989010989,0.14155923911663504,1.4768759801120874,0.042729436782284524
2014-03-31 00:00:00+00:00,0.9334453467749464,1.1014655091944368,0.8987745196090198,0.9441132935952312,294863,0.21468926553672327,0.00011380508936042508,0.01142857142857113,0.011363758650314785,0.2146892655367232,1.142857142857113,0.8511088129412323,1.4768759801120874,0.04831789003257971
2014-04-01 00:00:00+00:00,0.9427798002426956,1.3228254057153526,0.926777880012268,1.3041564987798535,264903,0.30368098159509216,0.12963110959961602,0.38330975954738356,0.3230655763410978,0.3036809815950921,38.13559322033901,0.49072433880625227,1.4768759801120874,0.053338520058601784
2014-04-02 00:00:00+00:00,1.3054899921323893,1.4068354869250976,1.2681521782613914,1.3348268458881734,239701,0.10389610389610385,0.0009406701917448231,0.022471910112359605,0.023245109280403405,0.1038961038961038,2.3517382413088073,0.49123590852625887,1.4768759801120874,0.057881503859719616
2014-04-03 00:00:00+00:00,1.3334933525356376,1.409502473630169,1.089464069021616,1.2281473776853222,272674,0.260586319218241,0.011380508936043124,-0.07900000000000001,-0.08329474305991381,0.260586319218241,-7.992007992008,0.5075514755857153,1.4768759801120874,0.05271359231581282
2014-04-04 00:00:00+00:00,1.225480390980251,1.3494952727660654,0.6294088623968209,0.732087850542065,611795,0.9836065573770494,0.2460750544695919,-0.4026115342763874,-0.5173615947457761,0.9836065573770494,-40.390879478827365,0.5559754348198712,1.6606613388891212,0.041118418434164916
2014-04-06 00:00:00+00:00,0.7187529170167086,0.7294208638369938,0.6694136629728901,0.6787481164406395,3883,0.0884086444007859,0.002845127234010781,-0.05565862708719854,-0.07565042495900802,0.0884086444007859,-7.285974499089261,0.13764139135009135,1.7265684475992382,0.04104482505700028
2014-04-07 00:00:00+00:00,0.6760811297355683,0.7360883305996719,0.3720446453574429,0.5267298742515769,509462,0.6911392405063289,0.023109545958252483,-0.22090729783037474,-0.25356225164940066,0.6911392405063289,-22.3968565815324,0.8460353164564157,2.40552499234795,0.031389138959382445
2014-04-08 00:00:00+00:00,0.5280633676041124,0.7000840100812098,0.4573882199197237,0.6707471563254257,399228,0.3618290258449305,0.020740977535938527,0.27020202020202033,0.24170440519861727,0.3618290258449305,27.34177215189872,0.4809804940247411,2.40552499234795,0.038955591902643714
2014-04-09 00:00:00+00:00,0.6707471563254257,1.0187889213372272,0.6480777693323199,1.0187889213372272,334103,0.3638743455497383,0.12113307019253006,0.5188866799204773,0.4179776190667813,0.3638743455497383,51.88866799204773,0.4856671645073085,2.3919966760987013,0.0452877495361324
2014-04-10 00:00:00+00:00,1.0174554279846917,1.0387913216252618,0.3493752583643371,0.4080489658759051,527485,1.689542483660131,0.3730032931968977,-0.598951507208388,-0.9149826872141399,1.689542483660131,-59.947643979057595,0.5309199749260264,2.6358348416364805,0.035290478726529434
2014-04-11 00:00:00+00:00,0.4067154725233695,0.474723633502687,0.1426837887213132,0.2026909895854169,532411,1.6381578947368423,0.04217189842612472,-0.5016393442622952,-0.6997045811061045,1.6381578947368425,-50.32679738562093,0.4990257340688991,2.99,0.025199846862094387
2014-04-13 00:00:00+00:00,0.165353175714419,0.1720206424770972,0.1093464549079222,0.165353175714419,3490,0.37903225806451646,0.001394112344665284,0.0,-0.20359895524123994,0.3790322580645164,-18.421052631578977,0.1399423494068022,2.99,0.02513370190038834
2014-04-14 00:00:00+00:00,0.1680201624194903,0.4280513661639397,0.1293488551959568,0.3533757384219439,381430,0.8452830188679248,0.035352484087105146,1.1031746031746033,0.7594482603811856,0.8452830188679248,113.70967741935492,0.8330087577768631,2.99,0.03236283449165986
2014-04-15 00:00:00+00:00,0.3520422450694083,0.5133949407262205,0.0,0.4867250736755077,597856,1.0547945205479452,0.017782045212567352,0.3825757575757577,0.3201675275962694,1.0547945205479452,37.73584905660379,0.5304032142256324,2.99,0.043693826533416476
2014-04-16 00:00:00+00:00,0.4867250736755077,0.6387433158645703,0.3987145124081557,0.5107279540211492,400781,0.4699738903394253,0.0005761382648871839,0.049315068493150774,0.0481376355981545,0.4699738903394253,4.9315068493150775,0.4698509690850967,2.99,0.051289713037001375
2014-04-17 00:00:00+00:00,0.5120614473736849,0.7347548372471363,0.4680561667400088,0.6360763291594992,267066,0.41928721174004185,0.01571221514982451,0.24218750000000003,0.21948150170769531,0.4192872117400418,24.543080939947785,0.46942431982939736,2.99,0.05635133777711233
2014-04-20 00:00:00+00:00,0.6414103025696417,0.6974170233761384,0.6360763291594992,0.6867490765558534,1085,0.08932038834951442,0.0025677273286947204,0.07068607068607066,0.07665040977539478,0.0893203883495144,7.96645702306079,0.10583620527274121,2.99,0.05637190146864558
2014-04-21 00:00:00+00:00,0.6840820898507821,0.8014295048739182,0.5974050219359656,0.7960955314637758,152437,0.25628140703517593,0.011956647200930304,0.16374269005847966,0.14775021272886604,0.2562814070351759,15.922330097087393,0.8509134027829888,2.99,0.05926099588915697
2014-04-22 00:00:00+00:00,0.7960955314637758,0.9801176141136936,0.7520902508300996,0.9534477470629809,213904,0.2391608391608391,0.024759719753978723,0.19765494137353412,0.18036542930140548,0.2391608391608391,19.76549413735341,0.5225150110924833,2.99,0.06331505660227167
2014-04-23 00:00:00+00:00,0.9534477470629809,1.0387913216252618,0.7534237441826352,1.0094544678694777,251736,0.2826948480845443,0.003136752775496884,0.05874125874125879,0.05708071074344117,0.2826948480845443,5.874125874125879,0.50997318610618,2.99,0.06808613628136437
2014-04-24 00:00:00+00:00,1.0094544678694777,1.1388033230654344,0.7427557973623502,0.9654491872358016,390971,0.41022099447513793,0.0019364647236485833,-0.043593130779392336,-0.04457186105173238,0.4102209944751379,-4.359313077939234,0.5297494605670319,2.99,0.060676175873577834
2014-04-25 00:00:00+00:00,0.9654491872358016,0.9867850808763718,0.59607152858343,0.673414143030497,328918,0.5801980198019802,0.08528446704399426,-0.3024861878453039,-0.3602329631103566,0.5801980198019802,-30.24861878453039,0.48604204868655815,2.99,0.054442288047093695
2014-04-27 00:00:00+00:00,0.7000840100812098,0.7014175034337454,0.6574122228000694,0.6654131829152832,2280,0.06613226452905811,6.401536276524177e-05,-0.04952380952380958,-0.011952333523841058,0.0661322645290581,-1.188118811881182,0.14392620668578396,2.99,0.05439907586580722
2014-04-28 00:00:00+00:00,0.6680801696203544,0.8414343054499873,0.4040484858182981,0.750756757477564,480678,0.5825932504440499,0.007283525719067584,0.12375249500998006,0.12067353238817163,0.5825932504440499,12.825651302605213,0.8798472482706441,2.99,0.06350922712739444
2014-04-29 00:00:00+00:00,0.750756757477564,0.8881065727887346,0.6680801696203544,0.8054299849315251,306110,0.2731788079470199,0.002989161800232564,0.07282415630550614,0.07029456979512445,0.2731788079470199,7.282415630550614,0.46619239226273246,2.99,0.06931084151932514
2014-04-30 00:00:00+00:00,0.8040964915789894,0.9321118534224108,0.7160859303116375,0.9281113733648036,288849,0.2327586206896552,0.01505072306791698,0.15422885572139294,0.1417754623996046,0.2327586206896552,15.23178807947019,0.4942252431979806,2.99,0.0747853131651217
2014-05-01 00:00:00+00:00,0.926777880012268,1.070795162086117,0.8841060927311277,0.9814511074662292,194748,0.19021739130434775,0.002845127234010781,0.05899280575539575,0.05588045839445663,0.1902173913043477,5.747126436781616,0.47025997988168483,2.99,0.07847631574458569
2014-05-02 00:00:00+00:00,0.9814511074662292,1.0654611886759746,0.8787721193209853,0.912109453134376,296738,0.2046783625730995,0.004808265025478222,-0.07065217391304357,-0.07327220110632587,0.2046783625730995,-7.0652173913043566,0.5283871242242251,2.99,0.0728523261609957
2014-05-04 00:00:00+00:00,0.9521142537104452,0.9574482271205876,0.9134429464869118,0.9361123334800177,1344,0.047008547008546765,0.000576138264887192,-0.016806722689075543,0.025975486403260955,0.0470085470085467,2.6315789473684443,0.11358680269035479,2.99,0.07287779860470141
2014-05-05 00:00:00+00:00,0.9374458268325532,1.030790361510048,0.7640916910029203,1.0067874811644064,235218,0.2649006622516558,0.004994976500210162,0.07396870554765302,0.07278434522321361,0.2649006622516558,7.5498575498575455,0.8665755841299396,2.99,0.07733581740200027
2014-05-06 00:00:00+00:00,1.005453987811871,1.0614607086183674,0.7574242242402422,0.7774266245282767,260777,0.39108061749571155,0.05260640255685924,-0.2267904509283821,-0.2585305628985324,0.3910806174957115,-22.781456953642387,0.5057170128221112,2.99,0.07239338626193784
